Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	RSS
10	280	90	10	10	10	280	10	13.8154	10.6349	0.471104	0.026688	0.0261648	8.35738	0.25064	0.0248288	0.0254928	12.5059	12.7104	11.7955	15.7277	2.40736	9.11981	20.9002	12.8448	17.329	0.736704	0.496416	0.712992	1	108.661
10	280	90	10	10	10	280	10	13.8152	10.6349	0.47111	0.0266877	0.0261645	8.35727	0.25064	0.0248288	0.0254925	12.5061	12.7102	11.7955	15.7277	2.40736	9.11981	20.9004	12.845	17.329	0.736694	0.496422	0.712954	1	108.66
10	280	90	10	10	10	280	10	13.8148	10.6348	0.471123	0.0266874	0.0261645	8.35707	0.250643	0.0248288	0.0254918	12.5065	12.7098	11.7957	15.7279	2.40739	9.11969	20.9007	12.845	17.329	0.736675	0.496435	0.712954	1	108.66
10	280	90	10	10	10	280	10	13.8142	10.6345	0.471142	0.0266874	0.0261642	8.35676	0.250643	0.0248285	0.0254912	12.5071	12.7092	11.7961	15.7283	2.40742	9.11958	20.9013	12.8448	17.329	0.736666	0.496448	0.712963	1	108.658
10	280	90	10	10	10	280	10	13.8134	10.6341	0.471168	0.026687	0.0261642	8.35635	0.250646	0.0248278	0.0254909	12.5078	12.7085	11.7967	15.7288	2.40749	9.11935	20.9021	12.8444	17.3288	0.736666	0.496461	0.712954	1	108.657
10	280	90	10	10	10	280	10	13.8125	10.6336	0.4712	0.026687	0.0261642	8.35584	0.25065	0.0248269	0.0254902	12.5086	12.7077	11.7974	15.7294	2.40755	9.11912	20.903	12.844	17.3286	0.736656	0.496467	0.712954	1	108.655
10	280	90	10	10	10	280	10	13.8113	10.6331	0.471238	0.0266867	0.0261638	8.35523	0.25065	0.0248256	0.0254899	12.5096	12.7068	11.7984	15.7302	2.40758	9.11877	20.9042	12.8436	17.3282	0.736637	0.49648	0.712925	1	108.652
10	280	90	10	10	10	280	10	13.81	10.6326	0.471283	0.0266861	0.0261638	8.35451	0.250653	0.024824	0.0254896	12.5105	12.7056	11.7996	15.7311	2.40765	9.11831	20.9055	12.8431	17.3276	0.736608	0.496493	0.712896	1	108.649
10	280	90	10	10	10	280	10	13.8084	10.6321	0.471334	0.0266858	0.0261635	8.35369	0.250656	0.0248224	0.0254893	12.5117	12.7043	11.8009	15.7323	2.40771	9.11773	20.9071	12.8423	17.3272	0.73657	0.496512	0.712858	1	108.646
10	280	90	10	10	10	280	10	13.8067	10.6314	0.471392	0.0266854	0.0261629	8.35277	0.250662	0.0248208	0.0254886	12.5128	12.7027	11.8024	15.7334	2.40778	9.11716	20.9088	12.8413	17.3267	0.736522	0.496525	0.712829	1	108.642
10	280	90	10	10	10	280	10	13.8048	10.6307	0.471456	0.0266851	0.0261626	8.35174	0.250669	0.0248195	0.0254877	12.5142	12.701	11.8042	15.7348	2.40781	9.11647	20.9107	12.8402	17.3261	0.736464	0.496544	0.71279	1	108.638
10	280	90	10	10	10	280	10	13.8027	10.6298	0.471526	0.0266851	0.0261626	8.35062	0.250672	0.0248179	0.0254867	12.5155	12.6993	11.8059	15.7361	2.40787	9.11578	20.9128	12.8392	17.3255	0.736406	0.496563	0.712752	1	108.634
10	280	90	10	10	10	280	10	13.8004	10.6289	0.471603	0.0266851	0.0261629	8.34939	0.250675	0.0248163	0.0254854	12.5171	12.6973	11.8078	15.7377	2.40797	9.11497	20.9151	12.8385	17.3247	0.736349	0.496582	0.712694	1	108.629
10	280	90	10	10	10	280	10	13.7979	10.6281	0.471686	0.0266851	0.0261632	8.34806	0.250678	0.0248144	0.0254842	12.5188	12.6952	11.8099	15.7392	2.40806	9.11405	20.9176	12.8377	17.324	0.736291	0.496602	0.712637	1	108.624
10	280	90	10	10	10	280	10	13.7952	10.6272	0.471776	0.0266854	0.0261638	8.34662	0.250678	0.0248122	0.0254832	12.5205	12.6929	11.8118	15.7409	2.40813	9.11301	20.9203	12.8367	17.323	0.736224	0.496627	0.712589	1	108.619
10	280	90	10	10	10	280	10	13.7923	10.6262	0.471872	0.0266861	0.0261645	8.34509	0.250675	0.0248096	0.0254822	12.5224	12.6904	11.8138	15.7428	2.40816	9.11186	20.9232	12.8358	17.3219	0.736147	0.496653	0.71255	1	108.614
10	280	90	10	10	10	280	10	13.7892	10.6253	0.471974	0.0266867	0.0261654	8.34345	0.250672	0.0248074	0.025481	12.5245	12.6877	11.8159	15.745	2.40816	9.11059	20.9263	12.8346	17.3205	0.73608	0.496685	0.712483	1	108.608
10	280	90	10	10	10	280	10	13.786	10.6243	0.472083	0.0266877	0.0261667	8.34171	0.250666	0.0248054	0.02548	12.5268	12.6849	11.8182	15.7473	2.40816	9.10932	20.9295	12.8333	17.319	0.736013	0.496717	0.712435	1	108.602
10	280	90	10	10	10	280	10	13.7825	10.6231	0.472198	0.026689	0.0261677	8.33987	0.250656	0.0248032	0.0254794	12.5292	12.6818	11.8205	15.7498	2.40813	9.10794	20.933	12.8317	17.3172	0.735936	0.496749	0.712378	1	108.596
10	280	90	10	10	10	280	10	13.7789	10.622	0.47232	0.0266906	0.0261686	8.33792	0.250646	0.024801	0.0254787	12.5315	12.6785	11.823	15.7524	2.40806	9.10656	20.9366	12.83	17.3153	0.735869	0.496781	0.71232	1	108.589
10	280	90	10	10	10	280	10	13.775	10.6207	0.472448	0.0266918	0.0261696	8.33587	0.250634	0.0247984	0.0254784	12.534	12.6751	11.8255	15.7553	2.408	9.10506	20.9405	12.8281	17.3132	0.735811	0.496813	0.712262	1	108.583
10	280	90	10	10	10	280	10	13.771	10.6193	0.472582	0.0266931	0.0261706	8.33372	0.250618	0.0247962	0.0254784	12.5364	12.6714	11.8278	15.7582	2.40794	9.10356	20.9445	12.826	17.3109	0.735763	0.496851	0.712224	1	108.576
10	280	90	10	10	10	280	10	13.7668	10.618	0.472723	0.0266944	0.0261715	8.33147	0.250605	0.0247942	0.0254784	12.5391	12.6678	11.8299	15.7613	2.40787	9.10195	20.9487	12.8237	17.3086	0.735725	0.496896	0.712195	1	108.569
10	280	90	10	10	10	280	10	13.7624	10.6166	0.47287	0.026696	0.0261722	8.32911	0.250589	0.0247926	0.0254787	12.5418	12.6639	11.8318	15.7645	2.40778	9.10022	20.9532	12.8212	17.3061	0.735686	0.496947	0.712176	1	108.561
10	280	90	10	10	10	280	10	13.7578	10.6152	0.473024	0.0266973	0.0261728	8.32666	0.25057	0.0247914	0.025479	12.5447	12.6599	11.8335	15.768	2.40765	9.09838	20.9578	12.8185	17.3034	0.735638	0.497005	0.712147	1	108.553
10	280	90	10	10	10	280	10	13.753	10.6136	0.473184	0.0266982	0.0261734	8.3241	0.250547	0.0247904	0.0254794	12.5478	12.6559	11.8353	15.7716	2.40749	9.09654	20.9626	12.8158	17.3005	0.7356	0.497069	0.712118	1	108.546
10	280	90	10	10	10	280	10	13.748	10.6121	0.47335	0.0266995	0.0261738	8.32154	0.250522	0.0247894	0.0254797	12.5508	12.6518	11.8368	15.7755	2.40733	9.09458	20.9676	12.8129	17.2977	0.735571	0.497133	0.712109	1	108.537
10	280	90	10	10	10	280	10	13.7428	10.6104	0.473517	0.0267011	0.0261744	8.31887	0.250493	0.0247882	0.0254803	12.5541	12.6476	11.8381	15.7795	2.40714	9.09262	20.9727	12.8099	17.2946	0.735542	0.497203	0.71209	1	108.529
10	280	90	10	10	10	280	10	13.7374	10.6088	0.47369	0.026703	0.0261754	8.31611	0.250464	0.0247869	0.0254813	12.5574	12.6434	11.8395	15.7837	2.40694	9.09055	20.9781	12.8068	17.2915	0.735523	0.49728	0.71209	1	108.521
10	280	90	10	10	10	280	10	13.7318	10.6071	0.473869	0.026705	0.0261763	8.31324	0.250432	0.0247856	0.0254826	12.5608	12.639	11.841	15.788	2.40672	9.08847	20.9837	12.8037	17.2883	0.735514	0.49735	0.71208	1	108.512
10	280	90	10	10	10	280	10	13.7261	10.6054	0.474048	0.0267069	0.0261776	8.31027	0.250397	0.0247846	0.0254842	12.5645	12.6346	11.8428	15.7922	2.40646	9.08628	20.9894	12.8006	17.285	0.735504	0.497421	0.71207	1	108.503
10	280	90	10	10	10	280	10	13.7201	10.6038	0.474234	0.0267091	0.0261789	8.3072	0.250358	0.0247837	0.0254861	12.5681	12.6301	11.8445	15.7966	2.40618	9.0841	20.9954	12.7974	17.2817	0.735494	0.497491	0.712061	1	108.495
10	280	90	10	10	10	280	10	13.714	10.6022	0.474419	0.0267117	0.0261805	8.30403	0.25032	0.0247827	0.025488	12.572	12.6255	11.8462	15.8012	2.40586	9.08179	21.0015	12.7939	17.2783	0.735494	0.497555	0.712051	1	108.486
10	280	90	10	10	10	280	10	13.7076	10.6006	0.474611	0.0267146	0.0261818	8.30075	0.250278	0.0247821	0.0254902	12.576	12.6207	11.8477	15.806	2.40557	9.07949	21.0079	12.7903	17.2746	0.735504	0.497626	0.712061	1	108.477
10	280	90	10	10	10	280	10	13.7011	10.5988	0.474803	0.0267174	0.026183	8.29747	0.250237	0.0247814	0.0254922	12.58	12.6157	11.8491	15.811	2.40528	9.07718	21.0144	12.7864	17.2708	0.735514	0.497696	0.712061	1	108.468
10	280	90	10	10	10	280	10	13.6944	10.5971	0.474989	0.02672	0.0261843	8.29409	0.250192	0.0247805	0.0254941	12.5843	12.6106	11.8506	15.816	2.40499	9.07476	21.0211	12.7824	17.2668	0.735523	0.49776	0.71209	1	108.459
10	280	90	10	10	10	280	10	13.6875	10.5956	0.475174	0.0267226	0.0261856	8.29061	0.250147	0.0247795	0.025496	12.5887	12.6054	11.8522	15.8212	2.4047	9.07223	21.028	12.7782	17.2625	0.735533	0.49783	0.712118	1	108.45
10	280	90	10	10	10	280	10	13.6804	10.594	0.475366	0.0267254	0.0261866	8.28703	0.250099	0.0247789	0.0254979	12.5933	12.6	11.8539	15.8266	2.40442	9.06958	21.0351	12.7738	17.2581	0.735542	0.497894	0.712138	1	108.441
10	280	90	10	10	10	280	10	13.6731	10.5925	0.475565	0.0267283	0.0261878	8.28334	0.250051	0.0247782	0.0254998	12.5979	12.5946	11.8556	15.8319	2.40416	9.06682	21.0424	12.7693	17.2535	0.735552	0.497965	0.712166	1	108.432
10	280	90	10	10	10	280	10	13.6656	10.5911	0.47577	0.0267312	0.0261891	8.27965	0.250003	0.0247776	0.0255021	12.6027	12.5891	11.8575	15.8375	2.4039	9.06405	21.0499	12.7647	17.2487	0.735571	0.498042	0.712195	1	108.424
10	280	90	10	10	10	280	10	13.6579	10.5898	0.475981	0.0267341	0.0261904	8.27597	0.249952	0.0247766	0.0255046	12.6077	12.5835	11.8595	15.8433	2.40365	9.06117	21.0576	12.7599	17.2437	0.73559	0.498125	0.712224	1	108.415
10	280	90	10	10	10	280	10	13.65	10.5887	0.476186	0.0267373	0.0261914	8.27228	0.249901	0.0247754	0.0255069	12.6129	12.5779	11.8616	15.8492	2.40339	9.05818	21.0655	12.7553	17.2385	0.7356	0.498208	0.712253	1	108.407
10	280	90	10	10	10	280	10	13.642	10.5876	0.476384	0.0267408	0.0261923	8.26849	0.24985	0.0247744	0.0255094	12.6182	12.5722	11.8639	15.8554	2.40314	9.05507	21.0735	12.7505	17.2332	0.735619	0.498285	0.712282	1	108.398
10	280	90	10	10	10	280	10	13.6337	10.5865	0.476582	0.0267443	0.0261933	8.2646	0.249795	0.0247734	0.0255123	12.6238	12.5662	11.866	15.8617	2.40291	9.05184	21.0818	12.7455	17.2276	0.735629	0.498355	0.712291	1	108.39
10	280	90	10	10	10	280	10	13.6253	10.5855	0.476774	0.0267475	0.0261939	8.26061	0.249744	0.0247725	0.0255152	12.6294	12.5603	11.8681	15.8682	2.40266	9.04861	21.0902	12.7404	17.2218	0.735629	0.498419	0.71231	1	108.382
10	280	90	10	10	10	280	10	13.6166	10.5846	0.47696	0.0267504	0.0261946	8.25651	0.24969	0.0247715	0.0255181	12.6351	12.5541	11.8704	15.8749	2.40243	9.04527	21.0989	12.735	17.2159	0.735629	0.498483	0.71231	1	108.374
10	280	90	10	10	10	280	10	13.6078	10.5837	0.477146	0.0267533	0.0261949	8.25231	0.249635	0.0247706	0.025521	12.6411	12.548	11.8727	15.8819	2.40221	9.04193	21.1077	12.7296	17.2097	0.735619	0.498541	0.71232	1	108.366
10	280	90	10	10	10	280	10	13.5988	10.5829	0.477325	0.0267565	0.0261949	8.24801	0.249584	0.0247696	0.0255235	12.6472	12.5418	11.8748	15.889	2.40202	9.03848	21.1167	12.724	17.2034	0.735619	0.498598	0.71232	1	108.358
10	280	90	10	10	10	280	10	13.5896	10.582	0.477498	0.0267594	0.0261946	8.24361	0.24953	0.0247683	0.0255264	12.6536	12.5357	11.8767	15.8963	2.40186	9.03502	21.126	12.7183	17.1969	0.73561	0.498662	0.71233	1	108.35
10	280	90	10	10	10	280	10	13.5802	10.5812	0.477664	0.0267619	0.0261942	8.2391	0.249478	0.024767	0.0255296	12.6599	12.5293	11.8785	15.9037	2.40173	9.03145	21.1354	12.7123	17.1901	0.73561	0.49872	0.71233	1	108.343
10	280	90	10	10	10	280	10	13.5706	10.5804	0.47783	0.0267645	0.0261936	8.2346	0.249427	0.0247654	0.0255328	12.6662	12.5228	11.8802	15.9112	2.40163	9.02776	21.145	12.7062	17.1832	0.735619	0.498784	0.71233	1	108.335
10	280	90	10	10	10	280	10	13.5608	10.5793	0.47799	0.026767	0.026193	8.2302	0.249376	0.0247638	0.025536	12.6726	12.5163	11.8819	15.9189	2.40157	9.02396	21.1548	12.6998	17.1761	0.735629	0.498842	0.71233	1	108.328
10	280	90	10	10	10	280	10	13.5508	10.5782	0.47815	0.0267696	0.0261923	8.22579	0.249325	0.0247622	0.0255392	12.6789	12.5098	11.8835	15.9268	2.40154	9.02004	21.1647	12.6933	17.1688	0.735638	0.498899	0.71233	1	108.321
10	280	90	10	10	10	280	10	13.5406	10.5772	0.478304	0.0267725	0.0261914	8.22129	0.249274	0.0247606	0.0255421	12.6854	12.5032	11.8848	15.9348	2.40154	9.01613	21.1749	12.687	17.1613	0.735638	0.49895	0.71233	1	108.314
10	280	90	10	10	10	280	10	13.5302	10.5763	0.478451	0.0267757	0.0261901	8.21668	0.249222	0.024759	0.0255446	12.6922	12.4965	11.886	15.9431	2.40157	9.0121	21.1853	12.6806	17.1537	0.735638	0.498995	0.71233	1	108.306
10	280	90	10	10	10	280	10	13.5197	10.5755	0.478592	0.0267786	0.0261885	8.21197	0.249171	0.0247574	0.0255472	12.6991	12.4896	11.8869	15.9516	2.40163	9.00806	21.1958	12.6741	17.1458	0.735638	0.499034	0.712339	1	108.3
10	280	90	10	10	10	280	10	13.5089	10.5748	0.478733	0.0267811	0.0261872	8.20716	0.249123	0.0247555	0.0255498	12.7062	12.4825	11.8877	15.9602	2.40173	9.00403	21.2066	12.6676	17.1379	0.735638	0.499072	0.712349	1	108.293
10	280	90	10	10	10	280	10	13.498	10.5743	0.478874	0.0267834	0.0261859	8.20244	0.249075	0.0247536	0.0255526	12.7133	12.4754	11.8883	15.9688	2.40186	9.0	21.2175	12.6609	17.13	0.735638	0.49911	0.71233	1	108.286
10	280	90	10	10	10	280	10	13.4868	10.574	0.479008	0.0267856	0.0261843	8.19763	0.24903	0.0247514	0.0255555	12.7206	12.4681	11.8886	15.9777	2.40202	8.99585	21.2287	12.6543	17.122	0.735638	0.499142	0.71231	1	108.28
10	280	90	10	10	10	280	10	13.4755	10.5737	0.479136	0.0267878	0.0261824	8.19292	0.248982	0.0247488	0.0255584	12.7281	12.4606	11.889	15.9867	2.40218	8.99171	21.24	12.648	17.1139	0.735629	0.499168	0.712301	1	108.274
10	280	90	10	10	10	280	10	13.464	10.5736	0.479258	0.0267898	0.0261802	8.18811	0.248938	0.0247462	0.0255613	12.7357	12.4529	11.8892	15.9959	2.40237	8.98744	21.2515	12.6419	17.1057	0.735619	0.499187	0.712262	1	108.268
10	280	90	10	10	10	280	10	13.4523	10.5736	0.479373	0.0267914	0.0261776	8.1833	0.248893	0.024744	0.0255642	12.7434	12.4452	11.8892	16.0051	2.40259	8.98318	21.2632	12.6359	17.0972	0.73561	0.499206	0.712224	1	108.262
10	280	90	10	10	10	280	10	13.4404	10.5737	0.479482	0.026793	0.0261747	8.17848	0.248851	0.0247414	0.0255674	12.7513	12.4376	11.889	16.0145	2.40285	8.97892	21.2751	12.63	17.0886	0.7356	0.499219	0.712195	1	108.256
10	280	90	10	10	10	280	10	13.4283	10.574	0.479584	0.0267946	0.0261715	8.17377	0.24881	0.0247386	0.0255702	12.7594	12.4297	11.8888	16.0239	2.4031	8.97466	21.2872	12.6242	17.0797	0.73559	0.499226	0.712138	1	108.25
10	280	90	10	10	10	280	10	13.416	10.5743	0.47968	0.0267965	0.0261686	8.16916	0.248765	0.0247357	0.0255734	12.7676	12.4218	11.8884	16.0335	2.40339	8.97028	21.2995	12.6182	17.0707	0.735581	0.499232	0.712099	1	108.245
10	280	90	10	10	10	280	10	13.4035	10.5748	0.47977	0.0267984	0.0261661	8.16456	0.24872	0.0247328	0.0255766	12.7757	12.414	11.8879	16.0433	2.40371	8.9659	21.312	12.6123	17.0615	0.735562	0.499232	0.71207	1	108.239
10	280	90	10	10	10	280	10	13.3908	10.5755	0.479853	0.0268003	0.0261632	8.15985	0.248678	0.0247296	0.0255795	12.7837	12.4061	11.8871	16.0533	2.40406	8.96141	21.3247	12.6065	17.0521	0.735542	0.499226	0.712013	1	108.234
10	280	90	10	10	10	280	10	13.378	10.5763	0.479936	0.0268022	0.0261603	8.15524	0.248637	0.0247264	0.0255824	12.7918	12.3982	11.8861	16.0633	2.40442	8.95692	21.3375	12.601	17.0425	0.735523	0.499213	0.711974	1	108.229
10	280	90	10	10	10	280	10	13.3649	10.5772	0.480026	0.0268038	0.0261571	8.15063	0.248595	0.0247235	0.025585	12.7999	12.3903	11.885	16.0733	2.4048	8.95254	21.3506	12.5956	17.0329	0.735504	0.499194	0.711926	1	108.225
10	280	90	10	10	10	280	10	13.3517	10.5782	0.480109	0.0268051	0.0261536	8.14612	0.248557	0.024721	0.0255878	12.8081	12.3825	11.8836	16.0835	2.40522	8.94804	21.3638	12.5904	17.0231	0.735485	0.499168	0.711888	1	108.221
10	280	90	10	10	10	280	10	13.3382	10.5793	0.480186	0.0268061	0.0261498	8.14172	0.248518	0.0247187	0.0255907	12.8162	12.3748	11.8821	16.0934	2.40566	8.94344	21.3773	12.5854	17.0131	0.735466	0.499136	0.711859	1	108.216
10	280	90	10	10	10	280	10	13.3246	10.5806	0.480256	0.026807	0.0261456	8.13732	0.24848	0.0247168	0.0255939	12.8243	12.3673	11.8804	16.1034	2.40611	8.93883	21.3909	12.5804	17.0029	0.735456	0.499098	0.711821	1	108.213
10	280	90	10	10	10	280	10	13.3108	10.582	0.480326	0.0268077	0.0261411	8.13292	0.248442	0.0247149	0.0255974	12.8321	12.3596	11.8785	16.1132	2.40656	8.93422	21.4047	12.5752	16.9928	0.735446	0.499059	0.711782	1	108.209
10	280	90	10	10	10	280	10	13.2968	10.5836	0.480403	0.026808	0.0261363	8.12851	0.248403	0.0247126	0.025601	12.84	12.3521	11.8764	16.1228	2.40701	8.92961	21.4188	12.5699	16.9824	0.735446	0.499014	0.711744	1	108.206
10	280	90	10	10	10	280	10	13.2826	10.5852	0.48048	0.026808	0.0261315	8.12411	0.248362	0.0247104	0.0256045	12.8479	12.3446	11.874	16.1326	2.40746	8.925	21.433	12.5647	16.9718	0.735446	0.498963	0.711706	1	108.203
10	280	90	10	10	10	280	10	13.2682	10.587	0.48055	0.0268077	0.0261267	8.11981	0.248317	0.0247078	0.0256083	12.8556	12.3372	11.8716	16.1424	2.40794	8.92028	21.4474	12.5597	16.9613	0.735456	0.498906	0.711667	1	108.2
10	280	90	10	10	10	280	10	13.2536	10.5889	0.480614	0.0268077	0.0261219	8.11561	0.248272	0.0247053	0.0256122	12.8632	12.3297	11.8689	16.1524	2.40842	8.91556	21.462	12.5547	16.9507	0.735466	0.498848	0.711648	1	108.198
10	280	90	10	10	10	280	10	13.2388	10.5908	0.480678	0.0268077	0.0261168	8.11151	0.248227	0.0247027	0.025616	12.8709	12.3224	11.8662	16.1624	2.4089	8.91084	21.4767	12.5499	16.9402	0.735485	0.498784	0.711619	1	108.196
10	280	90	10	10	10	280	10	13.2238	10.5929	0.480736	0.026808	0.026112	8.10752	0.248186	0.0247002	0.0256202	12.8784	12.3153	11.8635	16.1722	2.40941	8.906	21.4917	12.5453	16.9294	0.735504	0.498714	0.71159	1	108.194
10	280	90	10	10	10	280	10	13.2086	10.5951	0.480787	0.0268086	0.0261072	8.10363	0.248144	0.0246979	0.0256246	12.8857	12.3084	11.8606	16.1818	2.40995	8.90104	21.5069	12.5409	16.9185	0.735523	0.498637	0.711562	1	108.193
10	280	90	10	10	10	280	10	13.1933	10.5974	0.480832	0.0268096	0.0261021	8.09984	0.248099	0.024696	0.0256288	12.8928	12.3016	11.8575	16.1912	2.4105	8.89597	21.5222	12.5366	16.9073	0.735552	0.498554	0.711552	1	108.192
10	280	90	10	10	10	280	10	13.1777	10.5998	0.48087	0.0268106	0.0260973	8.09605	0.248054	0.0246941	0.025633	12.8997	12.2949	11.8545	16.2006	2.41104	8.89091	21.5378	12.5324	16.8962	0.735581	0.498464	0.711552	1	108.191
10	280	90	10	10	10	280	10	13.162	10.6022	0.480909	0.0268112	0.0260925	8.09226	0.248006	0.0246922	0.0256371	12.9064	12.2882	11.8512	16.2098	2.41162	8.88595	21.5533	12.5282	16.8849	0.73561	0.498368	0.711523	1	108.19
10	280	90	10	10	10	280	10	13.162	10.6023	0.480909	0.0268111	0.0260924	8.09228	0.248006	0.0246922	0.0256372	12.9064	12.2882	11.8512	16.2098	2.41162	8.88598	21.5534	12.5282	16.8848	0.735608	0.498367	0.711521	1	108.19
10	280	90	10	10	10	280	10	13.1619	10.6023	0.480908	0.026811	0.0260923	8.09232	0.248006	0.0246922	0.0256372	12.9063	12.2883	11.8511	16.2097	2.41163	8.88598	21.5535	12.5283	16.8847	0.735608	0.498364	0.711525	1	108.19
10	280	90	10	10	10	280	10	13.1619	10.6024	0.480905	0.0268109	0.0260921	8.09239	0.248006	0.0246923	0.0256373	12.9062	12.2884	11.851	16.2096	2.41164	8.88595	21.5536	12.5284	16.8846	0.73561	0.49836	0.711529	1	108.19
10	280	90	10	10	10	280	10	13.1619	10.6025	0.480901	0.0268107	0.0260918	8.09247	0.248006	0.0246924	0.0256374	12.906	12.2886	11.8508	16.2094	2.41166	8.88591	21.5537	12.5286	16.8845	0.735613	0.498355	0.711535	1	108.19
10	280	90	10	10	10	280	10	13.1618	10.6026	0.480896	0.0268105	0.0260916	8.09257	0.248006	0.0246924	0.0256374	12.9059	12.2888	11.8506	16.2092	2.41169	8.88584	21.5539	12.5288	16.8843	0.735619	0.498349	0.711539	1	108.189
10	280	90	10	10	10	280	10	13.1617	10.6028	0.48089	0.0268102	0.0260914	8.09269	0.248006	0.0246925	0.0256374	12.9057	12.289	11.8504	16.209	2.41172	8.88579	21.5542	12.529	16.8841	0.735625	0.498341	0.711544	1	108.189
10	280	90	10	10	10	280	10	13.1616	10.6029	0.480883	0.02681	0.0260911	8.09282	0.248005	0.0246927	0.0256374	12.9055	12.2892	11.8502	16.2088	2.41175	8.88574	21.5544	12.5292	16.8839	0.735631	0.498333	0.71155	1	108.189
10	280	90	10	10	10	280	10	13.1614	10.6031	0.480876	0.0268098	0.0260908	8.09296	0.248005	0.0246929	0.0256374	12.9052	12.2895	11.8499	16.2085	2.41179	8.88568	21.5547	12.5295	16.8836	0.735638	0.498324	0.71156	1	108.188
10	280	90	10	10	10	280	10	13.1611	10.6033	0.480867	0.0268095	0.0260905	8.0931	0.248005	0.0246931	0.0256374	12.905	12.2898	11.8496	16.2082	2.41183	8.88561	21.5551	12.5298	16.8833	0.735648	0.498314	0.711565	1	108.188
10	280	90	10	10	10	280	10	13.1609	10.6035	0.480856	0.0268093	0.0260901	8.09327	0.248005	0.0246933	0.0256374	12.9047	12.2901	11.8493	16.2079	2.41188	8.88554	21.5555	12.5301	16.8829	0.735658	0.498304	0.711573	1	108.187
10	280	90	10	10	10	280	10	13.1606	10.6038	0.480846	0.0268092	0.0260897	8.09343	0.248005	0.0246936	0.0256374	12.9044	12.2904	11.849	16.2076	2.41192	8.88547	21.5558	12.5304	16.8826	0.735667	0.498294	0.711581	1	108.187
10	280	90	10	10	10	280	10	13.1602	10.6041	0.480835	0.0268092	0.0260893	8.09361	0.248004	0.0246938	0.0256374	12.9042	12.2907	11.8487	16.2073	2.41197	8.8854	21.5563	12.5308	16.8822	0.735675	0.498282	0.711592	1	108.187
10	280	90	10	10	10	280	10	13.1598	10.6044	0.480823	0.026809	0.0260889	8.0938	0.248004	0.024694	0.0256375	12.9039	12.291	11.8483	16.2069	2.41201	8.88531	21.5567	12.5311	16.8818	0.735684	0.498271	0.711604	1	108.186
10	280	90	10	10	10	280	10	13.1594	10.6047	0.480812	0.0268088	0.0260884	8.094	0.248004	0.0246943	0.0256376	12.9035	12.2913	11.848	16.2066	2.41206	8.88521	21.5572	12.5315	16.8813	0.735694	0.498259	0.711613	1	108.186
10	280	90	10	10	10	280	10	13.159	10.6051	0.480799	0.0268086	0.0260879	8.09421	0.248005	0.0246945	0.0256377	12.9032	12.2916	11.8476	16.2062	2.4121	8.88512	21.5576	12.5319	16.8809	0.735704	0.498248	0.711625	1	108.185
10	280	90	10	10	10	280	10	13.1585	10.6055	0.480785	0.0268083	0.0260874	8.09443	0.248005	0.0246948	0.0256378	12.9029	12.292	11.8472	16.2058	2.41215	8.88505	21.5581	12.5323	16.8804	0.735713	0.498235	0.711636	1	108.185
10	280	90	10	10	10	280	10	13.1579	10.6059	0.480769	0.0268081	0.0260868	8.09466	0.248005	0.0246952	0.025638	12.9026	12.2923	11.8468	16.2054	2.41219	8.88501	21.5586	12.5327	16.8798	0.735721	0.498223	0.711648	1	108.184
10	280	90	10	10	10	280	10	13.1573	10.6063	0.480754	0.0268078	0.0260863	8.0949	0.248005	0.0246955	0.0256381	12.9022	12.2926	11.8464	16.205	2.41224	8.88498	21.559	12.5331	16.8793	0.735729	0.498211	0.71166	1	108.184
10	280	90	10	10	10	280	10	13.1567	10.6067	0.480739	0.0268076	0.0260857	8.09515	0.248004	0.0246958	0.0256382	12.9019	12.293	11.8459	16.2045	2.41229	8.88494	21.5595	12.5335	16.8787	0.735736	0.498198	0.711671	1	108.183
10	280	90	10	10	10	280	10	13.1561	10.6072	0.480723	0.0268073	0.0260851	8.09542	0.248004	0.0246961	0.0256383	12.9015	12.2934	11.8454	16.2041	2.41235	8.88487	21.5601	12.5339	16.8781	0.735744	0.498185	0.711683	1	108.182
10	280	90	10	10	10	280	10	13.1554	10.6077	0.480707	0.026807	0.0260845	8.0957	0.248003	0.0246965	0.0256385	12.9011	12.2939	11.8449	16.2036	2.41241	8.88478	21.5606	12.5344	16.8774	0.735752	0.498171	0.711694	1	108.182
