[Mek1-PP]_0	[Erk2]_0	[Mos]_0	[Erk2-P]_0	[Erk2-PP]_0	[Mos-P]_0	[Mek1]_0	[Mek1-P]_0	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
10	280	90	10	10	10	280	10	6.33446	1.17988	0.0984953	0.0191874	0.63756	390.947	1.88859	0.0240893	0.121796	0.130165	52792.2	28.1686	216.948	4595.2	0.00265498	0.176599	4763.09	2361.31	0.745949	1.06711e-006	1.01975	1	136.668
10	280	90	10	10	10	280	10	6.34231	1.17958	0.0984767	0.0191867	0.636853	391.309	1.89009	0.0240899	0.121695	0.130141	52815.3	28.1919	216.731	4595.32	0.00265491	0.176211	4762.81	2358.72	0.745949	1.06619e-006	1.01998	1	136.648
10	280	90	10	10	10	280	10	6.35021	1.17927	0.0984583	0.0191862	0.636155	391.676	1.89161	0.0240905	0.121593	0.130118	52838.6	28.2155	216.513	4595.43	0.00265484	0.175818	4762.54	2356.1	0.745949	1.06526e-006	1.02024	1	136.628
10	280	90	10	10	10	280	10	6.35819	1.17895	0.0984396	0.0191859	0.635457	392.047	1.89312	0.0240911	0.121489	0.130093	52862.2	28.2392	216.299	4595.55	0.00265477	0.175423	4762.26	2353.44	0.745939	1.0643e-006	1.0205	1	136.608
10	280	90	10	10	10	280	10	6.36623	1.17861	0.0984208	0.0191859	0.634749	392.418	1.89464	0.024092	0.121384	0.130069	52886	28.2631	216.084	4595.67	0.0026547	0.175023	4761.97	2350.76	0.745921	1.06335e-006	1.02077	1	136.588
10	280	90	10	10	10	280	10	6.37433	1.17826	0.0984017	0.0191857	0.634033	392.793	1.89619	0.0240929	0.121278	0.130044	52910.1	28.2872	215.872	4595.79	0.00265464	0.17462	4761.67	2348.03	0.745893	1.06241e-006	1.02103	1	136.568
10	280	90	10	10	10	280	10	6.38251	1.1779	0.0983826	0.0191852	0.633307	393.172	1.89773	0.0240941	0.12117	0.13002	52934.4	28.3116	215.66	4595.85	0.00265457	0.174214	4761.38	2345.31	0.745856	1.06146e-006	1.02131	1	136.548
10	280	90	10	10	10	280	10	6.39075	1.17752	0.0983638	0.0191849	0.632581	393.547	1.8993	0.0240956	0.12106	0.129994	52958.9	28.3361	215.448	4595.91	0.0026545	0.173807	4761.09	2342.59	0.745818	1.06051e-006	1.02155	1	136.527
10	280	90	10	10	10	280	10	6.39905	1.17713	0.0983447	0.0191844	0.631846	393.922	1.90087	0.0240971	0.12095	0.129969	52983.5	28.3608	215.233	4596.02	0.00265443	0.173401	4760.8	2339.86	0.745781	1.05955e-006	1.02181	1	136.508
10	280	90	10	10	10	280	10	6.40743	1.17673	0.0983255	0.0191837	0.631111	394.297	1.90243	0.0240987	0.120841	0.129944	53008.3	28.3857	215.016	4596.08	0.00265433	0.172991	4760.5	2337.1	0.745735	1.05862e-006	1.0221	1	136.488
10	280	90	10	10	10	280	10	6.41586	1.17631	0.098306	0.0191832	0.630367	394.677	1.904	0.0241005	0.120731	0.129918	53033.1	28.4108	214.796	4596.08	0.00265423	0.172581	4760.2	2334.35	0.745688	1.05768e-006	1.02236	1	136.468
10	280	90	10	10	10	280	10	6.42437	1.17588	0.0982863	0.0191827	0.629623	395.056	1.90557	0.024102	0.120623	0.129892	53058.2	28.4361	214.573	4596.08	0.00265413	0.172167	4759.89	2331.59	0.745642	1.05673e-006	1.02263	1	136.449
10	280	90	10	10	10	280	10	6.43294	1.17543	0.0982663	0.0191822	0.628888	395.431	1.90716	0.0241038	0.120514	0.129866	53083	28.4616	214.348	4596.08	0.00265402	0.17175	4759.57	2328.8	0.745605	1.05576e-006	1.0229	1	136.429
10	280	90	10	10	10	280	10	6.44158	1.17498	0.0982462	0.0191817	0.628153	395.806	1.90874	0.0241056	0.120404	0.12984	53107.5	28.4873	214.12	4596.14	0.00265392	0.171333	4759.24	2326.01	0.745567	1.05477e-006	1.02319	1	136.41
10	280	90	10	10	10	280	10	6.45029	1.1745	0.0982259	0.0191809	0.627409	396.185	1.91031	0.0241072	0.120293	0.129814	53131.9	28.5132	213.889	4596.2	0.00265382	0.170912	4758.91	2323.22	0.74554	1.05378e-006	1.02346	1	136.391
10	280	90	10	10	10	280	10	6.45906	1.17402	0.0982053	0.0191804	0.626656	396.56	1.91188	0.0241087	0.120182	0.129788	53156.2	28.5393	213.656	4596.32	0.00265372	0.170488	4758.58	2320.43	0.745521	1.05278e-006	1.02374	1	136.372
10	280	90	10	10	10	280	10	6.46789	1.17352	0.0981845	0.0191797	0.625893	396.939	1.91342	0.0241099	0.120069	0.129761	53180.7	28.5656	213.423	4596.38	0.00265362	0.17006	4758.23	2317.64	0.745502	1.05176e-006	1.02405	1	136.352
10	280	90	10	10	10	280	10	6.4768	1.17301	0.0981635	0.0191787	0.625131	397.323	1.91497	0.0241111	0.119955	0.129734	53205.1	28.5921	213.187	4596.5	0.00265351	0.169629	4757.88	2314.81	0.745493	1.05072e-006	1.02435	1	136.333
10	280	90	10	10	10	280	10	6.48577	1.17248	0.0981423	0.0191779	0.624359	397.706	1.91651	0.024112	0.11984	0.129707	53229.6	28.6188	212.948	4596.68	0.00265341	0.169194	4757.51	2311.99	0.745484	1.04968e-006	1.02464	1	136.314
10	280	90	10	10	10	280	10	6.49481	1.17195	0.0981209	0.0191771	0.623597	398.085	1.91806	0.0241129	0.119723	0.12968	53254.4	28.6457	212.709	4596.85	0.00265331	0.168755	4757.14	2309.13	0.745484	1.04863e-006	1.02497	1	136.295
10	280	90	10	10	10	280	10	6.50391	1.17139	0.0980993	0.0191764	0.622834	398.469	1.9196	0.0241138	0.119607	0.129653	53279.5	28.6728	212.468	4597.09	0.00265321	0.168313	4756.77	2306.27	0.745493	1.04759e-006	1.02527	1	136.276
10	280	90	10	10	10	280	10	6.51308	1.17083	0.0980776	0.0191759	0.622072	398.848	1.92117	0.0241148	0.119493	0.129625	53304.8	28.7001	212.224	4597.33	0.00265307	0.167871	4756.4	2303.38	0.745512	1.04657e-006	1.02558	1	136.257
10	280	90	10	10	10	280	10	6.52232	1.17025	0.098056	0.0191754	0.6213	399.231	1.92272	0.0241157	0.119379	0.129598	53330.3	28.7275	211.978	4597.62	0.00265294	0.167429	4756.03	2300.52	0.74553	1.04555e-006	1.0259	1	136.239
10	280	90	10	10	10	280	10	6.53162	1.16965	0.0980342	0.0191746	0.620528	399.61	1.92428	0.0241163	0.119265	0.12957	53356.1	28.7552	211.729	4597.92	0.0026528	0.166987	4755.66	2297.63	0.745549	1.04451e-006	1.02621	1	136.22
10	280	90	10	10	10	280	10	6.54099	1.16906	0.0980123	0.0191736	0.619747	399.993	1.92585	0.0241169	0.11915	0.129542	53382	28.7831	211.477	4598.15	0.00265263	0.166545	4755.29	2294.71	0.745558	1.04349e-006	1.02653	1	136.201
10	280	90	10	10	10	280	10	6.55042	1.16846	0.0979902	0.0191729	0.618957	400.381	1.92742	0.0241178	0.119033	0.129514	53408	28.8112	211.222	4598.33	0.00265246	0.166099	4754.91	2291.78	0.745567	1.04247e-006	1.02684	1	136.183
10	280	90	10	10	10	280	10	6.55993	1.16784	0.0979682	0.0191721	0.618167	400.768	1.92898	0.0241187	0.118916	0.129486	53434.1	28.8394	210.965	4598.45	0.00265229	0.16565	4754.55	2288.82	0.745577	1.04143e-006	1.02713	1	136.165
10	280	90	10	10	10	280	10	6.5695	1.1672	0.0979459	0.0191714	0.617377	401.156	1.93055	0.0241196	0.118799	0.129457	53460.1	28.8679	210.708	4598.57	0.00265212	0.165204	4754.19	2285.86	0.745586	1.04039e-006	1.02741	1	136.147
10	280	90	10	10	10	280	10	6.57913	1.16656	0.0979234	0.0191709	0.616587	401.539	1.93214	0.0241208	0.118682	0.129429	53486.2	28.8966	210.448	4598.74	0.00265199	0.164759	4753.82	2282.91	0.745595	1.03933e-006	1.02771	1	136.129
10	280	90	10	10	10	280	10	6.58883	1.1659	0.0979007	0.0191701	0.615788	401.918	1.93375	0.024122	0.118563	0.129401	53512.2	28.9254	210.189	4598.86	0.00265182	0.164309	4753.46	2279.95	0.745595	1.03828e-006	1.02802	1	136.111
10	280	90	10	10	10	280	10	6.5986	1.16522	0.0978778	0.0191691	0.61498	402.302	1.93533	0.0241236	0.118444	0.129372	53538.5	28.9545	209.926	4598.98	0.00265165	0.16386	4753.09	2276.99	0.745595	1.03722e-006	1.02833	1	136.093
10	280	90	10	10	10	280	10	6.60843	1.16454	0.0978549	0.0191679	0.614171	402.689	1.93692	0.0241254	0.118322	0.129344	53565.1	28.9838	209.664	4599.1	0.00265148	0.163411	4752.7	2274	0.745586	1.03617e-006	1.02864	1	136.075
10	280	90	10	10	10	280	10	6.61834	1.16383	0.0978317	0.0191669	0.613354	403.076	1.93851	0.0241272	0.118199	0.129315	53591.8	29.0132	209.401	4599.22	0.00265131	0.162958	4752.31	2271	0.745567	1.0351e-006	1.02897	1	136.057
10	280	90	10	10	10	280	10	6.6283	1.16312	0.0978086	0.0191656	0.612527	403.464	1.9401	0.0241293	0.118075	0.129286	53618.9	29.0429	209.139	4599.28	0.00265114	0.162505	4751.93	2268.01	0.745558	1.03402e-006	1.02931	1	136.04
10	280	90	10	10	10	280	10	6.63834	1.16239	0.0977853	0.0191646	0.611709	403.855	1.94166	0.0241314	0.117949	0.129257	53646.2	29.0727	208.874	4599.33	0.00265097	0.162049	4751.56	2265.02	0.745549	1.03295e-006	1.02966	1	136.022
10	280	90	10	10	10	280	10	6.64844	1.16165	0.0977619	0.0191639	0.610901	404.243	1.94323	0.0241339	0.117823	0.129227	53673.7	29.1028	208.609	4599.39	0.0026508	0.161589	4751.19	2261.99	0.74553	1.03188e-006	1.03001	1	136.005
10	280	90	10	10	10	280	10	6.6586	1.1609	0.0977384	0.0191634	0.610083	404.63	1.9448	0.0241363	0.117696	0.129198	53701.5	29.133	208.344	4599.39	0.00265063	0.161126	4750.81	2258.93	0.745512	1.03081e-006	1.03038	1	135.988
10	280	90	10	10	10	280	10	6.66884	1.16013	0.0977146	0.0191631	0.609256	405.018	1.94636	0.0241387	0.117568	0.129168	53729.3	29.1635	208.076	4599.39	0.00265046	0.160658	4750.41	2255.84	0.745502	1.02972e-006	1.03074	1	135.971
10	280	90	10	10	10	280	10	6.67914	1.15935	0.0976906	0.0191626	0.608439	405.409	1.94791	0.0241412	0.11744	0.129138	53757.3	29.1941	207.806	4599.39	0.00265029	0.160188	4750.01	2252.71	0.745502	1.02861e-006	1.03113	1	135.954
10	280	90	10	10	10	280	10	6.6895	1.15855	0.0976664	0.0191623	0.607612	405.801	1.94943	0.0241433	0.117309	0.129108	53785.6	29.225	207.532	4599.39	0.00265012	0.159714	4749.61	2249.55	0.745512	1.0275e-006	1.03152	1	135.937
10	280	90	10	10	10	280	10	6.69994	1.15774	0.097642	0.0191618	0.606785	406.192	1.95096	0.0241454	0.117179	0.129077	53813.9	29.256	207.257	4599.45	0.00264995	0.159236	4749.19	2246.43	0.74553	1.0264e-006	1.0319	1	135.92
10	280	90	10	10	10	280	10	6.71043	1.15692	0.0976173	0.0191616	0.605949	406.58	1.95246	0.0241472	0.11705	0.129047	53842.4	29.2872	206.978	4599.51	0.00264978	0.158755	4748.76	2243.3	0.745549	1.02529e-006	1.03229	1	135.904
10	280	90	10	10	10	280	10	6.721	1.15609	0.0975925	0.0191611	0.605113	406.963	1.95399	0.0241491	0.11692	0.129016	53871.2	29.3187	206.697	4599.57	0.00264961	0.15827	4748.34	2240.14	0.745567	1.02417e-006	1.03268	1	135.888
10	280	90	10	10	10	280	10	6.73163	1.15524	0.0975677	0.0191606	0.604268	407.346	1.95549	0.0241509	0.116788	0.128985	53900.2	29.3503	206.414	4599.57	0.00264944	0.157781	4747.91	2236.98	0.745577	1.02303e-006	1.03305	1	135.872
10	280	90	10	10	10	280	10	6.74233	1.15438	0.0975426	0.0191601	0.603414	407.726	1.95699	0.024153	0.116656	0.128953	53929.3	29.3821	206.128	4599.51	0.00264927	0.157289	4747.48	2233.78	0.745577	1.02189e-006	1.0334	1	135.856
10	280	90	10	10	10	280	10	6.75309	1.1535	0.0975175	0.0191593	0.60255	408.101	1.95852	0.0241551	0.116524	0.128922	53958.3	29.4142	205.839	4599.45	0.0026491	0.156794	4747.05	2230.56	0.745577	1.02075e-006	1.03375	1	135.84
10	280	90	10	10	10	280	10	6.76393	1.15261	0.0974923	0.0191586	0.601677	408.476	1.96004	0.0241572	0.116391	0.12889	53987.6	29.4464	205.547	4599.45	0.00264893	0.156294	4746.62	2227.29	0.745577	1.01959e-006	1.03411	1	135.824
10	280	90	10	10	10	280	10	6.77482	1.15171	0.0974668	0.0191576	0.600796	408.847	1.96155	0.0241591	0.116256	0.128858	54016.8	29.4788	205.253	4599.51	0.00264876	0.155792	4746.21	2224.03	0.745577	1.01843e-006	1.03449	1	135.809
10	280	90	10	10	10	280	10	6.78579	1.15079	0.0974411	0.0191566	0.599904	409.213	1.96303	0.0241609	0.11612	0.128825	54046.4	29.5114	204.959	4599.63	0.00264859	0.155285	4745.79	2220.74	0.745586	1.01726e-006	1.03484	1	135.793
10	280	90	10	10	10	280	10	6.79682	1.14986	0.0974154	0.0191553	0.599004	409.576	1.96449	0.0241624	0.115983	0.128792	54076.1	29.5443	204.662	4599.81	0.00264842	0.154776	4745.36	2217.41	0.745595	1.01607e-006	1.03521	1	135.778
10	280	90	10	10	10	280	10	6.80791	1.14892	0.0973897	0.0191543	0.598095	409.935	1.96596	0.0241636	0.115843	0.128759	54106.2	29.5773	204.362	4599.98	0.00264825	0.154262	4744.92	2214.05	0.745595	1.01488e-006	1.03558	1	135.763
10	280	90	10	10	10	280	10	6.81908	1.14796	0.0973637	0.0191533	0.597185	410.289	1.96742	0.0241648	0.115703	0.128726	54136.4	29.6105	204.06	4600.16	0.00264808	0.153745	4744.48	2210.65	0.745586	1.01367e-006	1.03593	1	135.748
10	280	90	10	10	10	280	10	6.83031	1.14699	0.0973376	0.0191526	0.596267	410.639	1.96888	0.0241657	0.11556	0.128693	54166.7	29.6439	203.755	4600.34	0.00264791	0.153225	4744.03	2207.22	0.745567	1.01244e-006	1.03626	1	135.733
10	280	90	10	10	10	280	10	6.8416	1.14601	0.0973115	0.0191518	0.595348	410.99	1.97034	0.0241667	0.115417	0.128659	54197.2	29.6775	203.453	4600.58	0.00264774	0.152701	4743.58	2203.76	0.74554	1.01122e-006	1.03659	1	135.718
10	280	90	10	10	10	280	10	6.85297	1.14501	0.0972854	0.0191511	0.59442	411.336	1.97178	0.0241676	0.115272	0.128625	54228	29.7113	203.153	4600.75	0.00264757	0.152173	4743.12	2200.26	0.745502	1.01001e-006	1.03692	1	135.704
10	280	90	10	10	10	280	10	6.8644	1.144	0.097259	0.0191506	0.593483	411.678	1.9732	0.0241685	0.115125	0.12859	54258.7	29.7453	202.854	4600.93	0.0026474	0.151642	4742.67	2196.73	0.745456	1.00878e-006	1.03724	1	135.69
10	280	90	10	10	10	280	10	6.87589	1.14298	0.0972327	0.0191503	0.592537	412.016	1.97462	0.0241694	0.114977	0.128556	54289.5	29.7795	202.552	4601.11	0.00264723	0.151107	4742.21	2193.17	0.7454	1.00757e-006	1.03758	1	135.675
10	280	90	10	10	10	280	10	6.88745	1.14194	0.0972063	0.0191501	0.591591	412.35	1.97602	0.0241706	0.114828	0.128521	54320.5	29.8139	202.252	4601.29	0.00264706	0.150568	4741.74	2189.57	0.745344	1.00637e-006	1.03791	1	135.661
10	280	90	10	10	10	280	10	6.89908	1.14089	0.0971798	0.0191498	0.590635	412.68	1.9774	0.0241718	0.114676	0.128486	54351.8	29.8485	201.95	4601.46	0.00264689	0.150027	4741.29	2185.94	0.745279	1.00516e-006	1.03827	1	135.647
10	280	90	10	10	10	280	10	6.91078	1.13983	0.097153	0.0191496	0.589671	413.005	1.97876	0.024173	0.114524	0.12845	54383.3	29.8833	201.645	4601.64	0.00264672	0.149481	4740.82	2182.27	0.745223	1.00395e-006	1.0386	1	135.634
10	280	90	10	10	10	280	10	6.92254	1.13875	0.097126	0.0191491	0.588697	413.331	1.9801	0.0241742	0.114371	0.128414	54415.1	29.9183	201.338	4601.82	0.00264655	0.148932	4740.35	2178.58	0.745177	1.00274e-006	1.03897	1	135.62
10	280	90	10	10	10	280	10	6.93437	1.13766	0.0970988	0.0191488	0.587714	413.652	1.98141	0.0241755	0.11422	0.128378	54447.1	29.9535	201.027	4601.94	0.00264638	0.148379	4739.88	2174.88	0.74514	1.00151e-006	1.03934	1	135.607
10	280	90	10	10	10	280	10	6.94626	1.13655	0.0970714	0.0191486	0.586731	413.974	1.98271	0.024177	0.114068	0.128342	54479.3	29.9889	200.715	4601.99	0.00264621	0.147823	4739.41	2171.15	0.745093	1.00029e-006	1.0397	1	135.594
10	280	90	10	10	10	280	10	6.95822	1.13543	0.097044	0.0191483	0.585739	414.291	1.984	0.0241788	0.113915	0.128306	54511.8	30.0245	200.399	4602.05	0.00264604	0.147263	4738.92	2167.38	0.745056	1.00002e-006	1.04006	1	135.581
10	280	90	10	10	10	280	10	6.97025	1.1343	0.0970165	0.0191478	0.584737	414.609	1.9853	0.0241803	0.113761	0.128269	54544.3	30.0603	200.081	4602.11	0.00264587	0.1467	4738.43	2163.65	0.745019	1e-006	1.04045	1	135.569
10	280	90	10	10	10	280	10	6.98234	1.13316	0.0969891	0.0191473	0.583745	414.926	1.98657	0.0241818	0.113607	0.128233	54576.8	30.0962	199.76	4602.23	0.0026457	0.146133	4737.93	2159.88	0.744982	1.00002e-006	1.04084	1	135.556
10	280	90	10	10	10	280	10	6.9945	1.132	0.0969617	0.0191465	0.582744	415.239	1.98787	0.0241834	0.113453	0.128196	54609.1	30.1324	199.437	4602.29	0.00264553	0.145563	4737.43	2156.08	0.744954	1.00005e-006	1.04122	1	135.544
10	280	90	10	10	10	280	10	7.00673	1.13083	0.0969343	0.0191458	0.581733	415.552	1.98914	0.0241852	0.113301	0.128159	54641.3	30.1688	199.114	4602.35	0.00264536	0.144989	4736.94	2152.28	0.744926	1.0001e-006	1.04159	1	135.532
10	280	90	10	10	10	280	10	7.01902	1.12964	0.0969067	0.0191448	0.580714	415.866	1.99042	0.0241873	0.11315	0.128123	54673.8	30.2054	198.788	4602.41	0.00264515	0.144411	4736.46	2148.48	0.744898	1.00015e-006	1.04199	1	135.52
10	280	90	10	10	10	280	10	7.03138	1.12844	0.0968793	0.0191438	0.579694	416.175	1.99169	0.0241891	0.112997	0.128085	54706.3	30.2422	198.462	4602.53	0.00264495	0.14383	4735.99	2144.69	0.74487	1.00022e-006	1.04237	1	135.509
10	280	90	10	10	10	280	10	7.04381	1.12723	0.096852	0.0191425	0.578665	416.484	1.99299	0.0241912	0.112843	0.128048	54738.8	30.2791	198.135	4602.64	0.00264475	0.143245	4735.51	2140.89	0.744842	1.00031e-006	1.04276	1	135.497
10	280	90	10	10	10	280	10	7.0563	1.126	0.0968246	0.0191413	0.577627	416.793	1.99426	0.0241934	0.112688	0.128011	54771.3	30.3163	197.807	4602.76	0.00264454	0.142657	4735.02	2137.09	0.744814	1.00039e-006	1.04315	1	135.486
10	280	90	10	10	10	280	10	7.06886	1.12476	0.096797	0.0191398	0.576589	417.102	1.99553	0.0241952	0.112532	0.127974	54804.1	30.3537	197.478	4602.82	0.00264434	0.142069	4734.54	2133.29	0.744787	1.00048e-006	1.04353	1	135.475
10	280	90	10	10	10	280	10	7.08149	1.12351	0.0967696	0.0191383	0.57556	417.411	1.99679	0.0241973	0.112378	0.127937	54836.8	30.3912	197.149	4602.94	0.00264414	0.141477	4734.06	2129.45	0.744768	1.00056e-006	1.04394	1	135.465
10	280	90	10	10	10	280	10	7.09418	1.12224	0.0967424	0.019137	0.574531	417.716	1.99804	0.0241991	0.112224	0.127899	54869.8	30.429	196.821	4603.12	0.00264397	0.140885	4733.58	2125.62	0.744759	1.00065e-006	1.04433	1	135.454
10	280	90	10	10	10	280	10	7.10694	1.12096	0.096715	0.019136	0.573502	418.021	1.99929	0.0242007	0.11207	0.127861	54903.1	30.4669	196.492	4603.29	0.00264376	0.140297	4733.1	2121.79	0.744749	1.00073e-006	1.04473	1	135.444
10	280	90	10	10	10	280	10	7.11976	1.11967	0.0966873	0.0191353	0.572473	418.326	2.00053	0.0242019	0.111916	0.127823	54936.3	30.5051	196.163	4603.47	0.00264356	0.139705	4732.61	2117.96	0.74474	1.00083e-006	1.04513	1	135.434
10	280	90	10	10	10	280	10	7.13265	1.11836	0.0966597	0.0191348	0.571453	418.631	2.00176	0.0242031	0.111761	0.127785	54969.6	30.5435	195.835	4603.65	0.00264335	0.139109	4732.11	2114.09	0.744731	1.00094e-006	1.04553	1	135.425
10	280	90	10	10	10	280	10	7.14561	1.11704	0.0966321	0.0191343	0.570434	418.936	2.00299	0.0242043	0.111605	0.127747	55003.1	30.582	195.503	4603.83	0.00264315	0.138514	4731.61	2110.19	0.744712	1.00106e-006	1.04596	1	135.415
10	280	90	10	10	10	280	10	7.15863	1.11571	0.0966042	0.0191338	0.569414	419.237	2.0042	0.0242055	0.111448	0.127709	55036.8	30.6208	195.172	4603.94	0.00264295	0.137915	4731.12	2106.32	0.744694	1.00119e-006	1.04636	1	135.406
10	280	90	10	10	10	280	10	7.17172	1.11438	0.0965764	0.0191333	0.568385	419.534	2.00539	0.0242067	0.111291	0.127671	55070.5	30.6597	194.843	4604.06	0.00264274	0.137313	4730.62	2102.46	0.744666	1.00133e-006	1.04675	1	135.397
10	280	90	10	10	10	280	10	7.18488	1.11303	0.0965483	0.019133	0.567365	419.831	2.00658	0.0242079	0.111134	0.127633	55104.3	30.6988	194.514	4604.18	0.00264254	0.13671	4730.13	2098.59	0.744638	1.00146e-006	1.04715	1	135.389
10	280	90	10	10	10	280	10	7.1981	1.11168	0.0965203	0.0191328	0.566346	420.127	2.00777	0.0242092	0.110978	0.127594	55138	30.738	194.186	4604.3	0.00264233	0.136107	4729.64	2094.72	0.74461	1.0016e-006	1.04755	1	135.381
10	280	90	10	10	10	280	10	7.21139	1.11032	0.096492	0.0191325	0.565326	420.42	2.00896	0.0242104	0.110821	0.127556	55171.8	30.7773	193.854	4604.42	0.00264213	0.135505	4729.15	2090.86	0.744582	1.00174e-006	1.04795	1	135.373
10	280	90	10	10	10	280	10	7.22475	1.10896	0.0964635	0.0191323	0.564306	420.713	2.01016	0.0242119	0.110662	0.127517	55205.5	30.8169	193.523	4604.48	0.00264193	0.134899	4728.65	2086.99	0.744545	1.00187e-006	1.04835	1	135.366
10	280	90	10	10	10	280	10	7.23817	1.10759	0.0964348	0.0191317	0.563287	421.001	2.01132	0.0242137	0.110504	0.127478	55239	30.8566	193.192	4604.54	0.00264172	0.134296	4728.14	2083.12	0.744508	1.00201e-006	1.04873	1	135.358
10	280	90	10	10	10	280	10	7.25166	1.10621	0.0964061	0.0191312	0.562258	421.285	2.01249	0.0242152	0.110345	0.12744	55272.5	30.8966	192.86	4604.6	0.00264152	0.133694	4727.64	2079.22	0.744471	1.00216e-006	1.04914	1	135.352
10	280	90	10	10	10	280	10	7.26522	1.10482	0.0963772	0.019131	0.56122	421.57	2.01364	0.0242167	0.110185	0.127401	55306.2	30.9367	192.526	4604.65	0.00264131	0.133088	4727.14	2075.32	0.744433	1.00231e-006	1.04953	1	135.345
10	280	90	10	10	10	280	10	7.27884	1.10342	0.0963481	0.0191305	0.560181	421.85	2.01477	0.0242183	0.110025	0.127362	55340	30.977	192.192	4604.77	0.00264111	0.132478	4726.65	2071.42	0.744396	1.00247e-006	1.04995	1	135.339
10	280	90	10	10	10	280	10	7.29253	1.10201	0.0963187	0.0191297	0.559153	422.126	2.0159	0.0242198	0.109865	0.127323	55374	31.0176	191.856	4604.89	0.00264091	0.131865	4726.15	2067.49	0.744359	1.00262e-006	1.05037	1	135.333
10	280	90	10	10	10	280	10	7.30628	1.10058	0.0962896	0.0191292	0.558114	422.398	2.01703	0.0242216	0.109704	0.127284	55408.2	31.0583	191.516	4605.01	0.0026407	0.131248	4725.65	2063.56	0.744322	1.00277e-006	1.05079	1	135.327
10	280	90	10	10	10	280	10	7.32011	1.09914	0.0962602	0.0191285	0.557067	422.67	2.01813	0.0242231	0.109541	0.127244	55442.7	31.0992	191.177	4605.13	0.0026405	0.130631	4725.15	2059.62	0.744285	1.00294e-006	1.05121	1	135.321
10	280	90	10	10	10	280	10	7.33399	1.09768	0.0962309	0.0191277	0.556011	422.938	2.01922	0.0242246	0.109378	0.127204	55477.4	31.1403	190.838	4605.25	0.0026403	0.130011	4724.64	2055.65	0.744247	1.00311e-006	1.05163	1	135.316
10	280	90	10	10	10	280	10	7.34795	1.09622	0.0962013	0.0191272	0.554954	423.202	2.02029	0.0242262	0.109215	0.127164	55512.4	31.1816	190.501	4605.36	0.00264009	0.12939	4724.14	2051.65	0.744201	1.0033e-006	1.05204	1	135.311
10	280	90	10	10	10	280	10	7.36197	1.09473	0.0961718	0.0191267	0.553898	423.462	2.02135	0.0242277	0.109053	0.127124	55547.4	31.2232	190.162	4605.42	0.00263989	0.128766	4723.63	2047.65	0.744154	1.00349e-006	1.05244	1	135.307
10	280	90	10	10	10	280	10	7.37606	1.09324	0.0961422	0.0191265	0.552832	423.717	2.0224	0.0242292	0.108891	0.127083	55582.4	31.2649	189.823	4605.48	0.00263968	0.128139	4723.12	2043.62	0.744108	1.00366e-006	1.05285	1	135.302
10	280	90	10	10	10	280	10	7.39021	1.09173	0.0961125	0.0191262	0.551757	423.973	2.02344	0.0242307	0.10873	0.127043	55617.6	31.3068	189.483	4605.54	0.00263948	0.127508	4722.62	2039.55	0.744071	1.00383e-006	1.05327	1	135.298
10	280	90	10	10	10	280	10	7.40443	1.09021	0.0960825	0.0191257	0.550673	424.228	2.02446	0.0242319	0.108567	0.127002	55653.1	31.3489	189.141	4605.54	0.00263928	0.126877	4722.11	2035.48	0.744034	1.004e-006	1.05368	1	135.295
10	280	90	10	10	10	280	10	7.41872	1.08867	0.0960525	0.0191255	0.549598	424.48	2.02547	0.0242334	0.108404	0.126961	55688.8	31.3912	188.797	4605.6	0.00263911	0.126246	4721.6	2031.38	0.744006	1.00417e-006	1.05411	1	135.291
10	280	90	10	10	10	280	10	7.43307	1.08712	0.0960225	0.019125	0.548514	424.727	2.02647	0.0242347	0.10824	0.126919	55724.5	31.4337	188.452	4605.66	0.00263894	0.125611	4721.09	2027.24	0.743978	1.00436e-006	1.05454	1	135.288
10	280	90	10	10	10	280	10	7.44749	1.08556	0.0959923	0.0191245	0.547421	424.974	2.02745	0.0242362	0.108074	0.126878	55760.5	31.4764	188.105	4605.72	0.00263877	0.124973	4720.57	2023.11	0.743941	1.00453e-006	1.05499	1	135.286
10	280	90	10	10	10	280	10	7.46197	1.08398	0.0959619	0.0191237	0.546319	425.217	2.02843	0.024238	0.107906	0.126836	55796.7	31.5193	187.76	4605.78	0.0026386	0.124331	4720.04	2018.94	0.743894	1.00471e-006	1.05542	1	135.283
