Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
323	1.90775e-07	99.7213	97.8945	190.349	9.92933	2.10549	0.212955	299.787
324	1.89852e-07	99.7321	97.9047	190.339	9.92907	2.09532	0.214008	299.786
325	1.88935e-07	99.7429	97.9148	190.328	9.92881	2.0852	0.215065	299.785
326	1.88021e-07	99.7536	97.9249	190.318	9.92854	2.07513	0.216128	299.784
327	1.87113e-07	99.7644	97.9349	190.307	9.92828	2.06511	0.217197	299.783
328	1.86208e-07	99.7752	97.9449	190.297	9.92802	2.05514	0.21827	299.782
329	1.85308e-07	99.7859	97.9548	190.286	9.92776	2.04522	0.219349	299.781
330	1.84412e-07	99.7967	97.9647	190.276	9.92749	2.03534	0.220434	299.78
331	1.83521e-07	99.8075	97.9745	190.265	9.92723	2.02551	0.221524	299.778
332	1.82633e-07	99.8183	97.9843	190.255	9.92697	2.01573	0.222619	299.777
333	1.81751e-07	99.829	97.994	190.244	9.92671	2.006	0.223721	299.776
334	1.80872e-07	99.8398	98.0037	190.234	9.92645	1.99631	0.224827	299.775
335	1.79998e-07	99.8506	98.0133	190.223	9.92618	1.98667	0.225939	299.774
336	1.79127e-07	99.8613	98.0229	190.213	9.92592	1.97708	0.227057	299.773
337	1.78262e-07	99.8721	98.0325	190.202	9.92566	1.96753	0.228181	299.772
338	1.774e-07	99.8829	98.042	190.192	9.9254	1.95803	0.22931	299.771
339	1.76542e-07	99.8936	98.0514	190.181	9.92514	1.94857	0.230445	299.77
340	1.75689e-07	99.9044	98.0608	190.171	9.92487	1.93916	0.231585	299.768
341	1.74839e-07	99.9152	98.0702	190.16	9.92461	1.9298	0.232732	299.767
342	1.73994e-07	99.9259	98.0795	190.15	9.92435	1.92048	0.233884	299.766
343	1.73153e-07	99.9367	98.0888	190.139	9.92409	1.9112	0.235042	299.765
344	1.72316e-07	99.9475	98.098	190.129	9.92383	1.90197	0.236206	299.764
345	1.71483e-07	99.9582	98.1072	190.118	9.92356	1.89278	0.237376	299.763
346	1.70654e-07	99.969	98.1164	190.108	9.9233	1.88364	0.238551	299.761
347	1.69829e-07	99.9797	98.1255	190.097	9.92304	1.87455	0.239733	299.76
348	1.69008e-07	99.9905	98.1345	190.087	9.92278	1.86549	0.240921	299.759
349	1.6819e-07	100.001	98.1435	190.076	9.92251	1.85648	0.242114	299.758
350	1.67377e-07	100.012	98.1525	190.066	9.92225	1.84752	0.243314	299.757
351	1.66568e-07	100.023	98.1614	190.055	9.92199	1.83859	0.24452	299.755
352	1.65763e-07	100.034	98.1703	190.045	9.92173	1.82971	0.245732	299.754
353	1.64961e-07	100.044	98.1791	190.034	9.92147	1.82087	0.24695	299.753
354	1.64164e-07	100.055	98.1879	190.024	9.9212	1.81208	0.248174	299.752
355	1.6337e-07	100.066	98.1967	190.013	9.92094	1.80333	0.249404	299.751
356	1.6258e-07	100.077	98.2054	190.003	9.92068	1.79462	0.250641	299.749
357	1.61794e-07	100.087	98.2141	189.992	9.92042	1.78595	0.251884	299.748
358	1.61012e-07	100.098	98.2227	189.982	9.92016	1.77732	0.253133	299.747
359	1.60233e-07	100.109	98.2313	189.971	9.91989	1.76874	0.254389	299.746
360	1.59459e-07	100.12	98.2398	189.961	9.91963	1.76019	0.255651	299.744
361	1.58688e-07	100.13	98.2483	189.95	9.91937	1.75169	0.256919	299.743
362	1.5792e-07	100.141	98.2568	189.94	9.91911	1.74323	0.258194	299.742
363	1.57157e-07	100.152	98.2652	189.929	9.91885	1.73481	0.259475	299.741
364	1.56397e-07	100.163	98.2736	189.919	9.91858	1.72643	0.260763	299.739
365	1.55641e-07	100.173	98.2819	189.908	9.91832	1.71809	0.262057	299.738
366	1.54888e-07	100.184	98.2902	189.898	9.91806	1.70979	0.263358	299.737
367	1.54139e-07	100.195	98.2985	189.887	9.9178	1.70153	0.264665	299.735
368	1.53394e-07	100.206	98.3067	189.877	9.91753	1.69331	0.26598	299.734
369	1.52652e-07	100.216	98.3149	189.866	9.91727	1.68513	0.2673	299.733
370	1.51914e-07	100.227	98.323	189.856	9.91701	1.67699	0.268628	299.731
371	1.51179e-07	100.238	98.3311	189.845	9.91675	1.66889	0.269962	299.73
372	1.50448e-07	100.249	98.3392	189.835	9.91649	1.66082	0.271303	299.729
373	1.49721e-07	100.259	98.3472	189.824	9.91622	1.6528	0.272651	299.727
374	1.48997e-07	100.27	98.3552	189.814	9.91596	1.64482	0.274006	299.726
375	1.48276e-07	100.281	98.3631	189.803	9.9157	1.63687	0.275368	299.725
376	1.47559e-07	100.292	98.371	189.793	9.91544	1.62896	0.276737	299.723
377	1.46846e-07	100.303	98.3789	189.782	9.91518	1.62109	0.278112	299.722
378	1.46136e-07	100.313	98.3867	189.772	9.91491	1.61326	0.279495	299.721
379	1.45429e-07	100.324	98.3945	189.761	9.91465	1.60547	0.280885	299.719
380	1.44726e-07	100.335	98.4023	189.751	9.91439	1.59771	0.282281	299.718
381	1.44026e-07	100.346	98.41	189.74	9.91413	1.58999	0.283685	299.716
382	1.4333e-07	100.356	98.4177	189.73	9.91386	1.58231	0.285096	299.715
383	1.42636e-07	100.367	98.4253	189.719	9.9136	1.57466	0.286515	299.713
384	1.41947e-07	100.378	98.4329	189.709	9.91334	1.56706	0.28794	299.712
385	1.4126e-07	100.389	98.4405	189.698	9.91308	1.55948	0.289373	299.711
386	1.40577e-07	100.399	98.4481	189.688	9.91282	1.55195	0.290813	299.709
387	1.39897e-07	100.41	98.4555	189.677	9.91255	1.54445	0.29226	299.708
388	1.39221e-07	100.421	98.463	189.667	9.91229	1.53699	0.293715	299.706
389	1.38547e-07	100.432	98.4704	189.656	9.91203	1.52956	0.295177	299.705
390	1.37877e-07	100.442	98.4778	189.646	9.91177	1.52217	0.296647	299.703
391	1.37211e-07	100.453	98.4852	189.635	9.91151	1.51482	0.298124	299.702
392	1.36547e-07	100.464	98.4925	189.625	9.91124	1.5075	0.299609	299.7
393	1.35887e-07	100.475	98.4998	189.614	9.91098	1.50021	0.301102	299.699
394	1.3523e-07	100.485	98.507	189.604	9.91072	1.49296	0.302602	299.697
395	1.34576e-07	100.496	98.5142	189.594	9.91046	1.48575	0.304109	299.696
396	1.33925e-07	100.507	98.5214	189.583	9.9102	1.47857	0.305625	299.694
397	1.33277e-07	100.518	98.5286	189.573	9.90993	1.47143	0.307148	299.693
398	1.32633e-07	100.528	98.5357	189.562	9.90967	1.46432	0.308679	299.691
399	1.31991e-07	100.539	98.5428	189.552	9.90941	1.45724	0.310218	299.69
400	1.31353e-07	100.55	98.5498	189.541	9.90915	1.4502	0.311764	299.688
401	1.30717e-07	100.561	98.5568	189.531	9.90888	1.44319	0.313319	299.687
402	1.30085e-07	100.571	98.5638	189.52	9.90862	1.43622	0.314882	299.685
403	1.29456e-07	100.582	98.5707	189.51	9.90836	1.42928	0.316452	299.684
404	1.2883e-07	100.593	98.5776	189.499	9.9081	1.42237	0.318031	299.682
405	1.28207e-07	100.603	98.5845	189.489	9.90784	1.4155	0.319618	299.68
406	1.27587e-07	100.614	98.5913	189.478	9.90757	1.40866	0.321213	299.679
407	1.2697e-07	100.625	98.5981	189.468	9.90731	1.40185	0.322816	299.677
408	1.26356e-07	100.636	98.6049	189.457	9.90705	1.39508	0.324427	299.676
409	1.25745e-07	100.646	98.6117	189.447	9.90679	1.38833	0.326047	299.674
410	1.25136e-07	100.657	98.6184	189.436	9.90653	1.38163	0.327674	299.672
411	1.24531e-07	100.668	98.6251	189.426	9.90626	1.37495	0.329311	299.671
412	1.23929e-07	100.679	98.6317	189.415	9.906	1.3683	0.330955	299.669
413	1.23329e-07	100.689	98.6383	189.405	9.90574	1.36169	0.332609	299.667
414	1.22733e-07	100.7	98.6449	189.394	9.90548	1.35511	0.33427	299.666
415	1.22139e-07	100.711	98.6514	189.384	9.90522	1.34856	0.33594	299.664
416	1.21549e-07	100.722	98.658	189.373	9.90495	1.34204	0.337619	299.662
417	1.20961e-07	100.732	98.6644	189.363	9.90469	1.33556	0.339307	299.661
418	1.20376e-07	100.743	98.6709	189.352	9.90443	1.3291	0.341003	299.659
419	1.19793e-07	100.754	98.6773	189.342	9.90417	1.32268	0.342708	299.657
420	1.19214e-07	100.765	98.6837	189.331	9.9039	1.31629	0.344421	299.656
421	1.18637e-07	100.775	98.6901	189.321	9.90364	1.30993	0.346144	299.654
422	1.18063e-07	100.786	98.6964	189.311	9.90338	1.3036	0.347875	299.652
423	1.17492e-07	100.797	98.7027	189.3	9.90312	1.2973	0.349615	299.65
424	1.16924e-07	100.808	98.709	189.29	9.90286	1.29103	0.351364	299.649
425	1.16359e-07	100.818	98.7152	189.279	9.90259	1.28479	0.353123	299.647
426	1.15796e-07	100.829	98.7214	189.269	9.90233	1.27858	0.35489	299.645
427	1.15236e-07	100.84	98.7276	189.258	9.90207	1.2724	0.356666	299.643
428	1.14678e-07	100.851	98.7338	189.248	9.90181	1.26625	0.358452	299.642
429	1.14124e-07	100.861	98.7399	189.237	9.90155	1.26013	0.360247	299.64
430	1.13571e-07	100.872	98.746	189.227	9.90128	1.25404	0.362051	299.638
431	1.13022e-07	100.883	98.752	189.216	9.90102	1.24798	0.363864	299.636
432	1.12475e-07	100.893	98.7581	189.206	9.90076	1.24194	0.365687	299.634
433	1.11931e-07	100.904	98.7641	189.195	9.9005	1.23594	0.367519	299.632
434	1.1139e-07	100.915	98.77	189.185	9.90024	1.22997	0.369361	299.631
435	1.10851e-07	100.926	98.776	189.174	9.89997	1.22402	0.371212	299.629
436	1.10315e-07	100.936	98.7819	189.164	9.89971	1.21811	0.373073	299.627
437	1.09781e-07	100.947	98.7878	189.153	9.89945	1.21222	0.374943	299.625
438	1.0925e-07	100.958	98.7936	189.143	9.89919	1.20636	0.376823	299.623
439	1.08722e-07	100.969	98.7995	189.133	9.89892	1.20053	0.378713	299.621
440	1.08196e-07	100.979	98.8053	189.122	9.89866	1.19473	0.380613	299.619
441	1.07672e-07	100.99	98.811	189.112	9.8984	1.18895	0.382522	299.617
442	1.07152e-07	101.001	98.8168	189.101	9.89814	1.1832	0.384442	299.616
443	1.06633e-07	101.011	98.8225	189.091	9.89788	1.17748	0.386371	299.614
444	1.06117e-07	101.022	98.8282	189.08	9.89761	1.17179	0.38831	299.612
445	1.05604e-07	101.033	98.8339	189.07	9.89735	1.16613	0.39026	299.61
446	1.05093e-07	101.044	98.8395	189.059	9.89709	1.16049	0.392219	299.608
447	1.04585e-07	101.054	98.8451	189.049	9.89683	1.15488	0.394189	299.606
448	1.04079e-07	101.065	98.8507	189.038	9.89657	1.1493	0.396169	299.604
449	1.03575e-07	101.076	98.8563	189.028	9.8963	1.14374	0.398159	299.602
450	1.03074e-07	101.087	98.8618	189.017	9.89604	1.13822	0.400159	299.6
451	1.02576e-07	101.097	98.8673	189.007	9.89578	1.13271	0.40217	299.598
452	1.02079e-07	101.108	98.8728	188.996	9.89552	1.12724	0.404192	299.596
453	1.01586e-07	101.119	98.8782	188.986	9.89525	1.12179	0.406224	299.594
454	1.01094e-07	101.129	98.8836	188.976	9.89499	1.11637	0.408266	299.592
455	1.00605e-07	101.14	98.889	188.965	9.89473	1.11097	0.410319	299.59
456	1.00118e-07	101.151	98.8944	188.955	9.89447	1.1056	0.412383	299.588
457	9.9634e-08	101.162	98.8997	188.944	9.89421	1.10025	0.414458	299.586
458	9.9152e-08	101.172	98.9051	188.934	9.89394	1.09494	0.416543	299.583
459	9.86723e-08	101.183	98.9104	188.923	9.89368	1.08964	0.418639	299.581
460	9.81949e-08	101.194	98.9156	188.913	9.89342	1.08438	0.420746	299.579
461	9.77199e-08	101.205	98.9209	188.902	9.89316	1.07913	0.422864	299.577
462	9.72471e-08	101.215	98.9261	188.892	9.8929	1.07392	0.424994	299.575
463	9.67767e-08	101.226	98.9313	188.881	9.89263	1.06872	0.427134	299.573
464	9.63085e-08	101.237	98.9364	188.871	9.89237	1.06356	0.429285	299.571
465	9.58425e-08	101.247	98.9416	188.86	9.89211	1.05842	0.431448	299.569
466	9.53788e-08	101.258	98.9467	188.85	9.89185	1.0533	0.433622	299.566
467	9.49174e-08	101.269	98.9518	188.84	9.89159	1.04821	0.435807	299.564
468	9.44582e-08	101.28	98.9569	188.829	9.89132	1.04314	0.438004	299.562
469	9.40012e-08	101.29	98.9619	188.819	9.89106	1.0381	0.440212	299.56
470	9.35464e-08	101.301	98.9669	188.808	9.8908	1.03308	0.442432	299.558
471	9.30938e-08	101.312	98.9719	188.798	9.89054	1.02808	0.444664	299.555
472	9.26434e-08	101.322	98.9769	188.787	9.89027	1.02311	0.446907	299.553
473	9.21952e-08	101.333	98.9818	188.777	9.89001	1.01817	0.449162	299.551
474	9.17491e-08	101.344	98.9868	188.766	9.88975	1.01325	0.451428	299.549
475	9.13052e-08	101.355	98.9917	188.756	9.88949	1.00835	0.453707	299.546
476	9.08635e-08	101.365	98.9965	188.745	9.88923	1.00347	0.455997	299.544
477	9.04238e-08	101.376	99.0014	188.735	9.88896	0.99862	0.4583	299.542
478	8.99863e-08	101.387	99.0062	188.725	9.8887	0.993792	0.460614	299.539
479	8.9551e-08	101.397	99.011	188.714	9.88844	0.988987	0.462941	299.537
480	8.91177e-08	101.408	99.0158	188.704	9.88818	0.984206	0.46528	299.535
481	8.86865e-08	101.419	99.0206	188.693	9.88792	0.979447	0.467631	299.532
482	8.82574e-08	101.43	99.0253	188.683	9.88765	0.974712	0.469995	299.53
483	8.78304e-08	101.44	99.03	188.672	9.88739	0.969999	0.472371	299.528
484	8.74054e-08	101.451	99.0347	188.662	9.88713	0.96531	0.474759	299.525
485	8.69825e-08	101.462	99.0394	188.651	9.88687	0.960643	0.47716	299.523
486	8.65616e-08	101.472	99.044	188.641	9.88661	0.955998	0.479574	299.52
487	8.61428e-08	101.483	99.0486	188.63	9.88634	0.951376	0.482	299.518
488	8.5726e-08	101.494	99.0532	188.62	9.88608	0.946776	0.484439	299.516
489	8.53112e-08	101.505	99.0578	188.61	9.88582	0.942198	0.486891	299.513
490	8.48985e-08	101.515	99.0624	188.599	9.88556	0.937643	0.489356	299.511
491	8.44877e-08	101.526	99.0669	188.589	9.88529	0.933109	0.491834	299.508
492	8.40789e-08	101.537	99.0714	188.578	9.88503	0.928598	0.494325	299.506
493	8.3672e-08	101.547	99.0759	188.568	9.88477	0.924108	0.496829	299.503
494	8.32672e-08	101.558	99.0804	188.557	9.88451	0.91964	0.499346	299.501
495	8.28643e-08	101.569	99.0848	188.547	9.88425	0.915193	0.501877	299.498
496	8.24633e-08	101.58	99.0892	188.536	9.88398	0.910768	0.504421	299.496
497	8.20643e-08	101.59	99.0936	188.526	9.88372	0.906365	0.506979	299.493
498	8.16672e-08	101.601	99.098	188.516	9.88346	0.901982	0.50955	299.49
499	8.12721e-08	101.612	99.1024	188.505	9.8832	0.897621	0.512134	299.488
500	8.08788e-08	101.622	99.1067	188.495	9.88294	0.893281	0.514732	299.485
501	8.04874e-08	101.633	99.111	188.484	9.88267	0.888961	0.517344	299.483
502	8.0098e-08	101.644	99.1153	188.474	9.88241	0.884663	0.51997	299.48
503	7.97104e-08	101.655	99.1196	188.463	9.88215	0.880385	0.52261	299.477
504	7.93247e-08	101.665	99.1239	188.453	9.88189	0.876128	0.525264	299.475
505	7.89408e-08	101.676	99.1281	188.442	9.88162	0.871892	0.527931	299.472
506	7.85589e-08	101.687	99.1323	188.432	9.88136	0.867676	0.530613	299.469
507	7.81787e-08	101.697	99.1365	188.422	9.8811	0.863481	0.53331	299.467
508	7.78004e-08	101.708	99.1407	188.411	9.88084	0.859305	0.53602	299.464
509	7.74239e-08	101.719	99.1448	188.401	9.88058	0.85515	0.538745	299.461
510	7.70493e-08	101.729	99.149	188.39	9.88031	0.851015	0.541484	299.459
511	7.66764e-08	101.74	99.1531	188.38	9.88005	0.8469	0.544238	299.456
512	7.63054e-08	101.751	99.1572	188.369	9.87979	0.842805	0.547007	299.453
513	7.59361e-08	101.762	99.1613	188.359	9.87953	0.838729	0.54979	299.45
514	7.55687e-08	101.772	99.1653	188.349	9.87927	0.834674	0.552588	299.447
515	7.5203e-08	101.783	99.1694	188.338	9.879	0.830638	0.555402	299.445
516	7.48391e-08	101.794	99.1734	188.328	9.87874	0.826621	0.55823	299.442
517	7.44769e-08	101.804	99.1774	188.317	9.87848	0.822624	0.561073	299.439
518	7.41165e-08	101.815	99.1814	188.307	9.87822	0.818646	0.563931	299.436
519	7.37578e-08	101.826	99.1853	188.296	9.87796	0.814687	0.566804	299.433
520	7.34009e-08	101.836	99.1893	188.286	9.87769	0.810748	0.569693	299.43
521	7.30457e-08	101.847	99.1932	188.275	9.87743	0.806827	0.572597	299.427
522	7.26922e-08	101.858	99.1971	188.265	9.87717	0.802925	0.575517	299.424
523	7.23404e-08	101.868	99.201	188.255	9.87691	0.799043	0.578453	299.422
524	7.19904e-08	101.879	99.2048	188.244	9.87664	0.795179	0.581404	299.419
525	7.1642e-08	101.89	99.2087	188.234	9.87638	0.791333	0.58437	299.416
526	7.12953e-08	101.901	99.2125	188.223	9.87612	0.787506	0.587353	299.413
527	7.09502e-08	101.911	99.2163	188.213	9.87586	0.783698	0.590352	299.41
528	7.06069e-08	101.922	99.2201	188.202	9.8756	0.779908	0.593366	299.407
529	7.02652e-08	101.933	99.2239	188.192	9.87533	0.776137	0.596397	299.404
530	6.99251e-08	101.943	99.2276	188.182	9.87507	0.772383	0.599444	299.401
531	6.95867e-08	101.954	99.2314	188.171	9.87481	0.768648	0.602508	299.397
532	6.925e-08	101.965	99.2351	188.161	9.87455	0.764931	0.605587	299.394
533	6.89148e-08	101.975	99.2388	188.15	9.87429	0.761232	0.608684	299.391
534	6.85813e-08	101.986	99.2424	188.14	9.87402	0.757551	0.611797	299.388
535	6.82494e-08	101.997	99.2461	188.129	9.87376	0.753887	0.614926	299.385
536	6.79191e-08	102.007	99.2498	188.119	9.8735	0.750241	0.618073	299.382
537	6.75904e-08	102.018	99.2534	188.109	9.87324	0.746613	0.621236	299.379
538	6.72633e-08	102.029	99.257	188.098	9.87298	0.743002	0.624416	299.376
539	6.69377e-08	102.04	99.2606	188.088	9.87271	0.739409	0.627614	299.372
540	6.66138e-08	102.05	99.2642	188.077	9.87245	0.735833	0.630828	299.369
541	6.62914e-08	102.061	99.2677	188.067	9.87219	0.732275	0.63406	299.366
542	6.59706e-08	102.072	99.2713	188.056	9.87193	0.728733	0.63731	299.363
543	6.56513e-08	102.082	99.2748	188.046	9.87166	0.725209	0.640577	299.359
544	6.53335e-08	102.093	99.2783	188.036	9.8714	0.721702	0.643861	299.356
545	6.50173e-08	102.104	99.2818	188.025	9.87114	0.718211	0.647163	299.353
546	6.47027e-08	102.114	99.2853	188.015	9.87088	0.714738	0.650483	299.35
547	6.43895e-08	102.125	99.2887	188.004	9.87062	0.711281	0.653821	299.346
548	6.40779e-08	102.136	99.2922	187.994	9.87035	0.707841	0.657177	299.343
549	6.37677e-08	102.146	99.2956	187.984	9.87009	0.704418	0.660551	299.339
550	6.34591e-08	102.157	99.299	187.973	9.86983	0.701011	0.663944	299.336
551	6.3152e-08	102.168	99.3024	187.963	9.86957	0.697621	0.667357	299.333
552	6.28463e-08	102.178	99.3058	187.952	9.86931	0.694247	0.670786	299.329
553	6.25421e-08	102.189	99.3091	187.942	9.86904	0.690889	0.674235	299.326
554	6.22394e-08	102.2	99.3125	187.931	9.86878	0.687548	0.677701	299.322
555	6.19382e-08	102.21	99.3158	187.921	9.86852	0.684222	0.681187	299.319
556	6.16384e-08	102.221	99.3191	187.911	9.86826	0.680913	0.684692	299.315
557	6.13401e-08	102.232	99.3224	187.9	9.86799	0.67762	0.688215	299.312
558	6.10432e-08	102.243	99.3257	187.89	9.86773	0.674342	0.691758	299.308
559	6.07477e-08	102.253	99.3289	187.879	9.86747	0.671081	0.695321	299.305
560	6.04537e-08	102.264	99.3322	187.869	9.86721	0.667835	0.698902	299.301
561	6.0161e-08	102.275	99.3354	187.858	9.86695	0.664605	0.702503	299.297
562	5.98698e-08	102.285	99.3386	187.848	9.86668	0.66139	0.706124	299.294
563	5.958e-08	102.296	99.3418	187.838	9.86642	0.658192	0.709764	299.29
564	5.92917e-08	102.307	99.345	187.827	9.86616	0.655008	0.713424	299.287
565	5.90047e-08	102.317	99.3482	187.817	9.8659	0.65184	0.717104	299.283
566	5.87191e-08	102.328	99.3513	187.806	9.86564	0.648687	0.720804	299.279
567	5.84349e-08	102.339	99.3544	187.796	9.86537	0.64555	0.724525	299.275
568	5.8152e-08	102.349	99.3576	187.786	9.86511	0.642428	0.728266	299.272
569	5.78705e-08	102.36	99.3607	187.775	9.86485	0.639321	0.732027	299.268
570	5.75904e-08	102.371	99.3638	187.765	9.86459	0.636228	0.735808	299.264
571	5.73117e-08	102.381	99.3668	187.754	9.86433	0.633151	0.739611	299.26
572	5.70342e-08	102.392	99.3699	187.744	9.86406	0.630089	0.743434	299.257
573	5.67582e-08	102.403	99.373	187.734	9.8638	0.627041	0.747278	299.253
574	5.64834e-08	102.413	99.376	187.723	9.86354	0.624008	0.751144	299.249
575	5.621e-08	102.424	99.379	187.713	9.86328	0.62099	0.75503	299.245
576	5.5938e-08	102.435	99.382	187.702	9.86301	0.617987	0.758938	299.241
577	5.56672e-08	102.445	99.385	187.692	9.86275	0.614998	0.762867	299.237
578	5.53977e-08	102.456	99.388	187.682	9.86249	0.612023	0.766818	299.233
579	5.51296e-08	102.467	99.3909	187.671	9.86223	0.609063	0.770791	299.229
580	5.48627e-08	102.477	99.3939	187.661	9.86197	0.606117	0.774785	299.225
581	5.45971e-08	102.488	99.3968	187.65	9.8617	0.603185	0.778802	299.221
582	5.43328e-08	102.499	99.3997	187.64	9.86144	0.600268	0.782841	299.217
583	5.40698e-08	102.509	99.4026	187.629	9.86118	0.597364	0.786901	299.213
584	5.38081e-08	102.52	99.4055	187.619	9.86092	0.594475	0.790985	299.209
585	5.35476e-08	102.531	99.4084	187.609	9.86066	0.591599	0.79509	299.205
586	5.32884e-08	102.541	99.4113	187.598	9.86039	0.588738	0.799219	299.201
587	5.30305e-08	102.552	99.4141	187.588	9.86013	0.58589	0.80337	299.197
588	5.27738e-08	102.563	99.4169	187.577	9.85987	0.583056	0.807545	299.192
589	5.25183e-08	102.573	99.4198	187.567	9.85961	0.580236	0.811742	299.188
590	5.22641e-08	102.584	99.4226	187.557	9.85935	0.577429	0.815963	299.184
591	5.20111e-08	102.595	99.4254	187.546	9.85908	0.574636	0.820206	299.18
592	5.17593e-08	102.605	99.4281	187.536	9.85882	0.571857	0.824474	299.176
593	5.15087e-08	102.616	99.4309	187.525	9.85856	0.569091	0.828765	299.171
594	5.12594e-08	102.627	99.4337	187.515	9.8583	0.566338	0.83308	299.167
595	5.10112e-08	102.637	99.4364	187.505	9.85803	0.563598	0.837419	299.163
596	5.07643e-08	102.648	99.4391	187.494	9.85777	0.560872	0.841782	299.158
597	5.05185e-08	102.659	99.4418	187.484	9.85751	0.558159	0.84617	299.154
598	5.0274e-08	102.669	99.4445	187.473	9.85725	0.555459	0.850581	299.149
599	5.00306e-08	102.68	99.4472	187.463	9.85699	0.552773	0.855018	299.145
600	4.97884e-08	102.691	99.4499	187.453	9.85672	0.550099	0.859479	299.141
601	4.95473e-08	102.701	99.4526	187.442	9.85646	0.547438	0.863965	299.136
602	4.93075e-08	102.712	99.4552	187.432	9.8562	0.54479	0.868476	299.132
603	4.90688e-08	102.723	99.4578	187.421	9.85594	0.542154	0.873012	299.127
604	4.88312e-08	102.733	99.4605	187.411	9.85568	0.539532	0.877573	299.122
605	4.85948e-08	102.744	99.4631	187.401	9.85541	0.536922	0.88216	299.118
606	4.83596e-08	102.755	99.4657	187.39	9.85515	0.534325	0.886772	299.113
607	4.81254e-08	102.765	99.4683	187.38	9.85489	0.53174	0.891411	299.109
608	4.78924e-08	102.776	99.4708	187.37	9.85463	0.529168	0.896075	299.104
609	4.76606e-08	102.786	99.4734	187.359	9.85436	0.526608	0.900766	299.099
610	4.74298e-08	102.797	99.4759	187.349	9.8541	0.524061	0.905482	299.095
611	4.72002e-08	102.808	99.4785	187.338	9.85384	0.521526	0.910226	299.09
612	4.69717e-08	102.818	99.481	187.328	9.85358	0.519003	0.914996	299.085
613	4.67443e-08	102.829	99.4835	187.318	9.85332	0.516492	0.919792	299.08
614	4.6518e-08	102.84	99.486	187.307	9.85305	0.513994	0.924616	299.075
615	4.62928e-08	102.85	99.4885	187.297	9.85279	0.511507	0.929467	299.071
616	4.60686e-08	102.861	99.491	187.286	9.85253	0.509033	0.934345	299.066
617	4.58456e-08	102.872	99.4934	187.276	9.85227	0.506571	0.939251	299.061
618	4.56236e-08	102.882	99.4959	187.266	9.85201	0.50412	0.944184	299.056
619	4.54027e-08	102.893	99.4983	187.255	9.85174	0.501681	0.949146	299.051
620	4.51829e-08	102.904	99.5007	187.245	9.85148	0.499255	0.954135	299.046
621	4.49642e-08	102.914	99.5032	187.234	9.85122	0.496839	0.959152	299.041
622	4.47465e-08	102.925	99.5056	187.224	9.85096	0.494436	0.964198	299.036
623	4.45298e-08	102.936	99.508	187.214	9.8507	0.492044	0.969273	299.031
624	4.43142e-08	102.946	99.5103	187.203	9.85043	0.489664	0.974376	299.026
625	4.40997e-08	102.957	99.5127	187.193	9.85017	0.487295	0.979508	299.02
626	4.38861e-08	102.968	99.5151	187.183	9.84991	0.484938	0.984669	299.015
627	4.36737e-08	102.978	99.5174	187.172	9.84965	0.482592	0.989859	299.01
628	4.34622e-08	102.989	99.5197	187.162	9.84938	0.480257	0.995079	299.005
629	4.32518e-08	102.999	99.5221	187.151	9.84912	0.477934	1.00033	299.0
630	4.30423e-08	103.01	99.5244	187.141	9.84886	0.475622	1.00561	298.994
631	4.28339e-08	103.021	99.5267	187.131	9.8486	0.473321	1.01092	298.989
632	4.26265e-08	103.031	99.529	187.12	9.84834	0.471031	1.01626	298.984
633	4.24201e-08	103.042	99.5312	187.11	9.84807	0.468753	1.02163	298.978
634	4.22147e-08	103.053	99.5335	187.1	9.84781	0.466485	1.02703	298.973
635	4.20103e-08	103.063	99.5358	187.089	9.84755	0.464228	1.03246	298.968
636	4.18069e-08	103.074	99.538	187.079	9.84729	0.461983	1.03792	298.962
637	4.16045e-08	103.085	99.5403	187.068	9.84703	0.459748	1.04342	298.957
638	4.1403e-08	103.095	99.5425	187.058	9.84676	0.457524	1.04894	298.951
639	4.12026e-08	103.106	99.5447	187.048	9.8465	0.45531	1.0545	298.946
640	4.10031e-08	103.117	99.5469	187.037	9.84624	0.453108	1.06009	298.94
641	4.08045e-08	103.127	99.5491	187.027	9.84598	0.450916	1.06571	298.934
642	4.06069e-08	103.138	99.5513	187.016	9.84571	0.448734	1.07136	298.929
643	4.04103e-08	103.148	99.5534	187.006	9.84545	0.446563	1.07705	298.923
644	4.02146e-08	103.159	99.5556	186.996	9.84519	0.444403	1.08277	298.917
645	4.00199e-08	103.17	99.5577	186.985	9.84493	0.442253	1.08852	298.911
646	3.98261e-08	103.18	99.5599	186.975	9.84467	0.440113	1.0943	298.906
647	3.96333e-08	103.191	99.562	186.965	9.8444	0.437984	1.10012	298.9
648	3.94414e-08	103.202	99.5641	186.954	9.84414	0.435865	1.10597	298.894
649	3.92504e-08	103.212	99.5662	186.944	9.84388	0.433757	1.11186	298.888
650	3.90603e-08	103.223	99.5683	186.934	9.84362	0.431658	1.11778	298.882
651	3.88712e-08	103.234	99.5704	186.923	9.84336	0.42957	1.12373	298.876
652	3.86829e-08	103.244	99.5725	186.913	9.84309	0.427492	1.12972	298.87
653	3.84956e-08	103.255	99.5746	186.902	9.84283	0.425424	1.13574	298.864
654	3.83092e-08	103.265	99.5766	186.892	9.84257	0.423365	1.1418	298.858
