[Mek1-PP]_0	[Erk2]_0	[Mos]_0	[Erk2-P]_0	[Erk2-PP]_0	[Mos-P]_0	[Mek1]_0	[Mek1-P]_0	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.50189e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.5013e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.50077e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.50025e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49975e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49927e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49883e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49842e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49806e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49775e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49751e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49734e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49726e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49724e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49714e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49694e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49694e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49694e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49694e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49693e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49693e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49693e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49692e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49692e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49692e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49691e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49691e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4969e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4969e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4969e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49689e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49689e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49689e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49688e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49688e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49687e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49687e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49687e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49686e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49686e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49686e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49686e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49685e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49685e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49685e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49684e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49684e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49684e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49683e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49683e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49682e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49682e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49681e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4968e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4968e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49679e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49678e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49677e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49676e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49676e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49675e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49674e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49673e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49671e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4967e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49669e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49668e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49667e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49665e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49664e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49663e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49661e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4966e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49659e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49658e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49656e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49655e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49654e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49653e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49652e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49651e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4965e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49648e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49647e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49646e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49645e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49644e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49643e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49642e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.4964e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49639e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49638e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49636e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49635e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49634e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49633e+06
10	280	90	10	10	10	280	10	10.9952	0.127421	1.29598e-05	0.0191301	0.58306	557.643	2.72164	0.0237853	0.0585721	2.13481e-06	754701	51528.9	80.4557	9.37691	1.42825	0.0578695	0.00177443	2156.69	0.746185	0.00545105	617.596	1	1.49631e+06
