Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	RSS
1e-06	101.809	3.6715e-06	188.317	0.0112063	95.7724	0.693343	1.12024	969863.0	105798.0	8267.31	0.021445	129.792	0.000146546	1.56555	0.493478	2.28398e-05	0.000589199	0.00172753	1.43406e-05	0.00062676	0.000100265	132837	3.14778e-06	1e-06	8.40867e-05	1e-06	1.76072e-06	34.2951	3.91915	103913.0
1e-06	101.811	3.67151e-06	188.317	0.0112063	95.7724	0.693436	1.12017	969861.0	105798.0	8267.3	0.021445	129.792	0.000146546	1.56555	0.493477	2.28397e-05	0.000589199	0.00172754	1.43406e-05	0.000626759	0.000100263	132837	3.14778e-06	1e-06	8.40842e-05	1e-06	1.76074e-06	34.2951	3.91915	103913.0
1e-06	101.812	3.67153e-06	188.317	0.0112063	95.7724	0.693529	1.12009	969860.0	105798.0	8267.3	0.021445	129.792	0.000146546	1.56555	0.493477	2.28396e-05	0.000589198	0.00172755	1.43406e-05	0.000626758	0.000100262	132837	3.14778e-06	1e-06	8.40817e-05	1e-06	1.76076e-06	34.2951	3.91915	103913.0
1e-06	101.814	3.67154e-06	188.317	0.0112063	95.7724	0.693714	1.12002	969859.0	105798.0	8267.3	0.021445	129.792	0.000146546	1.56555	0.493476	2.28395e-05	0.000589198	0.00172757	1.43406e-05	0.000626757	0.00010026	132837	3.14778e-06	1e-06	8.40793e-05	1e-06	1.76077e-06	34.2951	3.91915	103913.0
1e-06	101.815	3.67156e-06	188.317	0.0112063	95.7724	0.693807	1.11994	969857.0	105798.0	8267.3	0.021445	129.792	0.000146546	1.56555	0.493476	2.28395e-05	0.000589197	0.00172758	1.43406e-05	0.000626756	0.000100258	132837	3.14778e-06	1e-06	8.40768e-05	1e-06	1.76079e-06	34.2951	3.91915	103913.0
1e-06	101.817	3.67157e-06	188.317	0.0112063	95.7724	0.693807	1.11986	969856.0	105798.0	8267.3	0.021445	129.792	0.000146546	1.56556	0.493475	2.28394e-05	0.000589196	0.0017276	1.43406e-05	0.000626755	0.000100257	132837	3.14778e-06	1e-06	8.40743e-05	1e-06	1.76081e-06	34.2951	3.91915	103913.0
1e-06	101.818	3.67159e-06	188.317	0.0112063	95.7724	0.693807	1.11978	969855.0	105798.0	8267.3	0.021445	129.792	0.000146546	1.56556	0.493474	2.28393e-05	0.000589196	0.00172761	1.43405e-05	0.000626754	0.000100255	132837	3.14778e-06	1e-06	8.40718e-05	1e-06	1.76083e-06	34.2951	3.91915	103913.0
1e-06	101.82	3.6716e-06	188.317	0.0112064	95.7724	0.6939	1.1197	969853.0	105798.0	8267.29	0.021445	129.793	0.000146546	1.56556	0.493474	2.28392e-05	0.000589195	0.00172763	1.43405e-05	0.000626753	0.000100253	132837	3.14778e-06	1e-06	8.40693e-05	1e-06	1.76084e-06	34.2951	3.91915	103913.0
1e-06	101.821	3.67162e-06	188.317	0.0112064	95.7724	0.693993	1.11962	969852.0	105798.0	8267.29	0.021445	129.793	0.000146546	1.56556	0.493473	2.28391e-05	0.000589195	0.00172764	1.43405e-05	0.000626752	0.000100251	132837	3.14778e-06	1e-06	8.40669e-05	1e-06	1.76086e-06	34.2951	3.91915	103913.0
1e-06	101.822	3.67164e-06	188.317	0.0112064	95.7724	0.694179	1.11954	969850.0	105798.0	8267.29	0.021445	129.793	0.000146546	1.56556	0.493472	2.2839e-05	0.000589194	0.00172766	1.43405e-05	0.000626751	0.00010025	132837	3.14778e-06	1e-06	8.40644e-05	1e-06	1.76088e-06	34.2951	3.91915	103913.0
1e-06	101.824	3.67165e-06	188.317	0.0112064	95.7724	0.694271	1.11946	969849.0	105798.0	8267.29	0.021445	129.793	0.000146546	1.56556	0.493472	2.28389e-05	0.000589194	0.00172767	1.43405e-05	0.00062675	0.000100248	132837	3.14778e-06	1e-06	8.40619e-05	1e-06	1.7609e-06	34.2951	3.91915	103913.0
1e-06	101.825	3.67167e-06	188.317	0.0112064	95.7724	0.694271	1.11938	969848.0	105798.0	8267.29	0.021445	129.793	0.000146546	1.56557	0.493471	2.28388e-05	0.000589193	0.00172768	1.43404e-05	0.000626749	0.000100246	132837	3.14778e-06	1e-06	8.40594e-05	1e-06	1.76092e-06	34.2951	3.91915	103913.0
1e-06	101.826	3.67168e-06	188.317	0.0112064	95.7724	0.694179	1.1193	969846.0	105798.0	8267.28	0.021445	129.793	0.000146546	1.56557	0.49347	2.28387e-05	0.000589192	0.0017277	1.43404e-05	0.000626748	0.000100244	132837	3.14778e-06	1e-06	8.4057e-05	1e-06	1.76094e-06	34.2951	3.91915	103913.0
1e-06	101.828	3.6717e-06	188.317	0.0112064	95.7724	0.694179	1.11921	969845.0	105798.0	8267.28	0.0214449	129.793	0.000146546	1.56557	0.49347	2.28387e-05	0.000589192	0.00172771	1.43404e-05	0.000626747	0.000100243	132837	3.14778e-06	1e-06	8.40545e-05	1e-06	1.76095e-06	34.2951	3.91915	103913.0
1e-06	101.829	3.67172e-06	188.317	0.0112065	95.7724	0.694271	1.11913	969843.0	105798.0	8267.28	0.0214449	129.793	0.000146546	1.56557	0.493469	2.28386e-05	0.000589191	0.00172773	1.43404e-05	0.000626746	0.000100241	132837	3.14778e-06	1e-06	8.4052e-05	1e-06	1.76097e-06	34.2951	3.91915	103913.0
1e-06	101.83	3.67173e-06	188.317	0.0112065	95.7724	0.694457	1.11904	969842.0	105798.0	8267.28	0.0214449	129.793	0.000146546	1.56557	0.493468	2.28385e-05	0.000589191	0.00172774	1.43404e-05	0.000626745	0.000100239	132837	3.14778e-06	1e-06	8.40495e-05	1e-06	1.76099e-06	34.2951	3.91915	103913.0
1e-06	101.831	3.67175e-06	188.317	0.0112065	95.7724	0.694643	1.11896	969840.0	105798.0	8267.27	0.0214449	129.793	0.000146546	1.56557	0.493467	2.28384e-05	0.00058919	0.00172776	1.43404e-05	0.000626744	0.000100237	132837	3.14778e-06	1e-06	8.4047e-05	1e-06	1.76101e-06	34.2952	3.91915	103913.0
1e-06	101.833	3.67177e-06	188.317	0.0112065	95.7724	0.694828	1.11887	969839.0	105798.0	8267.27	0.0214449	129.793	0.000146546	1.56558	0.493467	2.28383e-05	0.000589189	0.00172778	1.43403e-05	0.000626743	0.000100235	132837	3.14778e-06	1e-06	8.40446e-05	1e-06	1.76103e-06	34.2952	3.91915	103913.0
1e-06	101.834	3.67178e-06	188.317	0.0112065	95.7724	0.694921	1.11878	969837.0	105798.0	8267.27	0.0214449	129.793	0.000146546	1.56558	0.493466	2.28382e-05	0.000589189	0.00172779	1.43403e-05	0.000626742	0.000100234	132837	3.14778e-06	1e-06	8.40421e-05	1e-06	1.76105e-06	34.2952	3.91915	103913.0
1e-06	101.835	3.6718e-06	188.317	0.0112065	95.7724	0.694921	1.11869	969836.0	105798.0	8267.27	0.0214449	129.793	0.000146546	1.56558	0.493465	2.28381e-05	0.000589188	0.00172781	1.43403e-05	0.000626741	0.000100232	132837	3.14778e-06	1e-06	8.40396e-05	1e-06	1.76107e-06	34.2952	3.91915	103913.0
1e-06	101.836	3.67181e-06	188.317	0.0112065	95.7724	0.695014	1.1186	969834.0	105798.0	8267.27	0.0214449	129.793	0.000146546	1.56558	0.493465	2.2838e-05	0.000589187	0.00172782	1.43403e-05	0.00062674	0.00010023	132837	3.14778e-06	1e-06	8.40359e-05	1e-06	1.76109e-06	34.2952	3.91915	103913.0
1e-06	101.837	3.67183e-06	188.317	0.0112066	95.7724	0.695107	1.11852	969832.0	105798.0	8267.26	0.0214449	129.793	0.000146546	1.56558	0.493464	2.28379e-05	0.000589187	0.00172784	1.43403e-05	0.000626739	0.000100228	132837	3.14778e-06	1e-06	8.40322e-05	1e-06	1.76111e-06	34.2952	3.91915	103913.0
1e-06	101.838	3.67185e-06	188.317	0.0112066	95.7724	0.695292	1.11843	969831.0	105798.0	8267.26	0.0214449	129.793	0.000146546	1.56558	0.493463	2.28378e-05	0.000589186	0.00172785	1.43403e-05	0.000626738	0.000100227	132837	3.14778e-06	1e-06	8.40285e-05	1e-06	1.76113e-06	34.2952	3.91915	103913.0
1e-06	101.84	3.67187e-06	188.317	0.0112066	95.7724	0.695385	1.11833	969829.0	105798.0	8267.26	0.0214449	129.793	0.000146546	1.56559	0.493463	2.28377e-05	0.000589185	0.00172787	1.43402e-05	0.000626737	0.000100225	132837	3.14778e-06	1e-06	8.40247e-05	1e-06	1.76115e-06	34.2952	3.91915	103913.0
1e-06	101.841	3.67188e-06	188.317	0.0112066	95.7724	0.695478	1.11824	969828.0	105798.0	8267.26	0.0214449	129.794	0.000146546	1.56559	0.493462	2.28376e-05	0.000589185	0.00172789	1.43402e-05	0.000626736	0.000100223	132837	3.14778e-06	1e-06	8.4021e-05	1e-06	1.76117e-06	34.2952	3.91915	103913.0
1e-06	101.842	3.6719e-06	188.317	0.0112066	95.7724	0.695478	1.11815	969826.0	105798.0	8267.26	0.0214449	129.794	0.000146546	1.56559	0.493461	2.28375e-05	0.000589184	0.0017279	1.43402e-05	0.000626735	0.000100221	132837	3.14778e-06	1e-06	8.40173e-05	1e-06	1.76119e-06	34.2952	3.91915	103913.0
1e-06	101.843	3.67192e-06	188.317	0.0112066	95.7724	0.695571	1.11806	969824.0	105798.0	8267.25	0.0214449	129.794	0.000146546	1.56559	0.49346	2.28374e-05	0.000589183	0.00172792	1.43402e-05	0.000626734	0.00010022	132837	3.14778e-06	1e-06	8.40136e-05	1e-06	1.76121e-06	34.2952	3.91915	103913.0
1e-06	101.844	3.67193e-06	188.317	0.0112067	95.7724	0.695664	1.11796	969823.0	105798.0	8267.25	0.0214449	129.794	0.000146546	1.56559	0.49346	2.28373e-05	0.000589182	0.00172794	1.43402e-05	0.000626733	0.000100218	132837	3.14778e-06	1e-06	8.40099e-05	1e-06	1.76123e-06	34.2952	3.91915	103913.0
1e-06	101.845	3.67195e-06	188.317	0.0112067	95.7724	0.695664	1.11787	969821.0	105798.0	8267.25	0.0214448	129.794	0.000146546	1.5656	0.493459	2.28372e-05	0.000589182	0.00172795	1.43402e-05	0.000626732	0.000100216	132837	3.14778e-06	1e-06	8.40062e-05	1e-06	1.76126e-06	34.2952	3.91915	103913.0
1e-06	101.846	3.67197e-06	188.317	0.0112067	95.7724	0.695756	1.11777	969819.0	105798.0	8267.25	0.0214448	129.794	0.000146546	1.5656	0.493458	2.28371e-05	0.000589181	0.00172797	1.43401e-05	0.000626731	0.000100214	132837	3.14778e-06	2.02913e-05	8.40024e-05	1e-06	1.76128e-06	34.2952	3.91915	103913.0
1e-06	101.847	3.67198e-06	188.317	0.0112067	95.7724	0.695942	1.11768	969818.0	105798.0	8267.25	0.0214448	129.794	0.000146546	1.5656	0.493458	2.2837e-05	0.00058918	0.00172799	1.43401e-05	0.00062673	0.000100212	132837	3.14778e-06	2.02913e-05	8.39987e-05	1e-06	1.7613e-06	34.2952	3.91915	103913.0
1e-06	101.848	3.672e-06	188.317	0.0112067	95.7724	0.696035	1.11758	969816.0	105798.0	8267.24	0.0214448	129.794	0.000146546	1.5656	0.493457	2.28369e-05	0.00058918	0.001728	1.43401e-05	0.000626729	0.000100211	132837	3.14778e-06	1e-06	8.39938e-05	1e-06	1.76132e-06	34.2952	3.91915	103913.0
1e-06	101.849	3.67202e-06	188.317	0.0112067	95.7724	0.696128	1.11748	969814.0	105798.0	8267.24	0.0214448	129.794	0.000146546	1.5656	0.493456	2.28368e-05	0.000589179	0.00172802	1.43401e-05	0.000626728	0.000100209	132837	3.14778e-06	1e-06	8.39888e-05	1e-06	1.76134e-06	34.2953	3.91915	103913.0
1e-06	101.85	3.67203e-06	188.317	0.0112068	95.7724	0.69622	1.11738	969813.0	105798.0	8267.24	0.0214448	129.794	0.000146546	1.56561	0.493455	2.28367e-05	0.000589178	0.00172804	1.43401e-05	0.000626727	0.000100207	132837	3.14778e-06	1e-06	8.39839e-05	1e-06	1.76136e-06	34.2953	3.91915	103913.0
1e-06	101.85	3.67205e-06	188.317	0.0112068	95.7724	0.696406	1.11729	969811.0	105798.0	8267.24	0.0214448	129.794	0.000146546	1.56561	0.493455	2.28366e-05	0.000589178	0.00172805	1.43401e-05	0.000626726	0.000100205	132837	3.14778e-06	1e-06	8.39789e-05	1e-06	1.76139e-06	34.2953	3.91915	103913.0
1e-06	101.851	3.67207e-06	188.317	0.0112068	95.7724	0.696499	1.11719	969809.0	105798.0	8267.24	0.0214448	129.794	0.000146546	1.56561	0.493454	2.28365e-05	0.000589177	0.00172807	1.434e-05	0.000626725	0.000100203	132837	3.14778e-06	1e-06	8.39739e-05	1e-06	1.76141e-06	34.2953	3.91915	103913.0
1e-06	101.852	3.67209e-06	188.317	0.0112068	95.7724	0.696499	1.11709	969807.0	105798.0	8267.23	0.0214448	129.794	0.000146546	1.56561	0.493453	2.28364e-05	0.000589176	0.00172809	1.434e-05	0.000626724	0.000100201	132837	3.14778e-06	1e-06	8.3969e-05	1e-06	1.76143e-06	34.2953	3.91915	103913.0
1e-06	101.853	3.6721e-06	188.317	0.0112068	95.7724	0.696592	1.11698	969806.0	105798.0	8267.23	0.0214448	129.794	0.000146546	1.56561	0.493453	2.28363e-05	0.000589175	0.0017281	1.434e-05	0.000626723	0.000100199	132837	3.14778e-06	1e-06	8.3964e-05	1e-06	1.76145e-06	34.2953	3.91915	103913.0
1e-06	101.854	3.67212e-06	188.317	0.0112068	95.7724	0.696777	1.11688	969804.0	105798.0	8267.23	0.0214448	129.794	0.000146546	1.56562	0.493452	2.28362e-05	0.000589175	0.00172812	1.434e-05	0.000626722	0.000100196	132837	3.14778e-06	1e-06	8.39591e-05	1e-06	1.76147e-06	34.2953	3.91915	103913.0
1e-06	101.855	3.67214e-06	188.317	0.0112069	95.7724	0.69687	1.11678	969802.0	105798.0	8267.23	0.0214448	129.794	0.000146546	1.56562	0.493451	2.28361e-05	0.000589174	0.00172814	1.434e-05	0.000626721	0.000100194	132837	3.14778e-06	1e-06	8.39541e-05	1e-06	1.7615e-06	34.2953	3.91915	103913.0
1e-06	101.855	3.67216e-06	188.317	0.0112069	95.7724	0.696963	1.11668	969800.0	105798.0	8267.22	0.0214448	129.794	0.000146546	1.56562	0.49345	2.2836e-05	0.000589173	0.00172816	1.43399e-05	0.00062672	0.000100192	132837	3.14778e-06	1e-06	8.39492e-05	1e-06	1.76152e-06	34.2953	3.91915	103913.0
1e-06	101.856	3.67217e-06	188.317	0.0112069	95.7724	0.697056	1.11657	969798.0	105798.0	8267.22	0.0214447	129.795	0.000146546	1.56562	0.49345	2.28359e-05	0.000589172	0.00172817	1.43399e-05	0.000626719	0.00010019	132837	3.14778e-06	1e-06	8.39442e-05	1e-06	1.76154e-06	34.2953	3.91915	103913.0
1e-06	101.857	3.67219e-06	188.317	0.0112069	95.7724	0.697149	1.11647	969796.0	105798.0	8267.22	0.0214447	129.795	0.000146546	1.56562	0.493449	2.28357e-05	0.000589172	0.00172819	1.43399e-05	0.000626718	0.000100188	132837	3.14778e-06	1e-06	8.39393e-05	1e-06	1.76157e-06	34.2953	3.91915	103913.0
1e-06	101.858	3.67221e-06	188.317	0.0112069	95.7724	0.697149	1.11636	969795.0	105798.0	8267.22	0.0214447	129.795	0.000146546	1.56563	0.493448	2.28356e-05	0.000589171	0.00172821	1.43399e-05	0.000626717	0.000100186	132837	3.14778e-06	1e-06	8.39343e-05	1e-06	1.76159e-06	34.2953	3.91915	103913.0
1e-06	101.858	3.67222e-06	188.317	0.011207	95.7724	0.697241	1.11626	969793.0	105798.0	8267.21	0.0214447	129.795	0.000146546	1.56563	0.493447	2.28355e-05	0.00058917	0.00172823	1.43399e-05	0.000626715	0.000100184	132837	3.14778e-06	1e-06	8.39293e-05	1e-06	1.76161e-06	34.2953	3.91915	103913.0
1e-06	101.859	3.67224e-06	188.317	0.011207	95.7724	0.697427	1.11615	969791.0	105798.0	8267.21	0.0214447	129.795	0.000146546	1.56563	0.493447	2.28354e-05	0.000589169	0.00172824	1.43399e-05	0.000626714	0.000100182	132837	3.14778e-06	1e-06	8.39244e-05	1e-06	1.76164e-06	34.2953	3.91915	103913.0
1e-06	101.86	3.67226e-06	188.317	0.011207	95.7724	0.69752	1.11604	969789.0	105798.0	8267.21	0.0214447	129.795	0.000146546	1.56563	0.493446	2.28353e-05	0.000589168	0.00172826	1.43398e-05	0.000626713	0.00010018	132837	3.14778e-06	1e-06	8.39194e-05	1e-06	1.76166e-06	34.2953	3.91915	103913.0
1e-06	101.86	3.67228e-06	188.317	0.011207	95.7724	0.697613	1.11593	969787.0	105798.0	8267.21	0.0214447	129.795	0.000146546	1.56564	0.493445	2.28352e-05	0.000589168	0.00172828	1.43398e-05	0.000626712	0.000100178	132837	3.14778e-06	1e-06	8.39145e-05	1e-06	1.76169e-06	34.2953	3.91915	103913.0
1e-06	101.861	3.67229e-06	188.317	0.011207	95.7724	0.697798	1.11583	969785.0	105798.0	8267.2	0.0214447	129.795	0.000146546	1.56564	0.493444	2.28351e-05	0.000589167	0.0017283	1.43398e-05	0.000626711	0.000100176	132837	3.14778e-06	1e-06	8.39095e-05	1e-06	1.76171e-06	34.2954	3.91915	103913.0
1e-06	101.861	3.67231e-06	188.317	0.0112071	95.7724	0.697984	1.11572	969783.0	105798.0	8267.2	0.0214447	129.795	0.000146546	1.56564	0.493443	2.2835e-05	0.000589166	0.00172831	1.43398e-05	0.00062671	0.000100174	132837	3.14778e-06	1e-06	8.39046e-05	1e-06	1.76173e-06	34.2954	3.91915	103913.0
1e-06	101.862	3.67233e-06	188.317	0.0112071	95.7724	0.698077	1.11561	969781.0	105798.0	8267.2	0.0214447	129.795	0.000146546	1.56564	0.493443	2.28349e-05	0.000589165	0.00172833	1.43398e-05	0.000626708	0.000100172	132837	3.14778e-06	1e-06	8.38996e-05	1e-06	1.76176e-06	34.2954	3.91915	103913.0
1e-06	101.863	3.67235e-06	188.317	0.0112071	95.7724	0.698077	1.11549	969779.0	105798.0	8267.2	0.0214447	129.795	0.000146546	1.56564	0.493442	2.28347e-05	0.000589164	0.00172835	1.43398e-05	0.000626707	0.00010017	132837	3.14778e-06	1e-06	8.38946e-05	1e-06	1.76178e-06	34.2954	3.91915	103913.0
1e-06	101.863	3.67237e-06	188.317	0.0112071	95.7724	0.69817	1.11538	969777.0	105798.0	8267.19	0.0214447	129.795	0.000146546	1.56565	0.493441	2.28346e-05	0.000589164	0.00172837	1.43397e-05	0.000626706	0.000100168	132837	3.14778e-06	1e-06	8.38897e-05	1e-06	1.76181e-06	34.2954	3.91915	103913.0
1e-06	101.864	3.67238e-06	188.317	0.0112071	95.7724	0.698355	1.11527	969775.0	105798.0	8267.19	0.0214446	129.795	0.000146546	1.56565	0.49344	2.28345e-05	0.000589163	0.00172839	1.43397e-05	0.000626705	0.000100166	132837	3.14778e-06	1e-06	8.38847e-05	1e-06	1.76183e-06	34.2954	3.91915	103913.0
1e-06	101.864	3.6724e-06	188.317	0.0112072	95.7724	0.698448	1.11516	969773.0	105798.0	8267.19	0.0214446	129.795	0.000146546	1.56565	0.49344	2.28344e-05	0.000589162	0.0017284	1.43397e-05	0.000626704	0.000100163	132837	3.14778e-06	1e-06	8.38798e-05	1e-06	1.76186e-06	34.2954	3.91915	103913.0
1e-06	101.865	3.67242e-06	188.317	0.0112072	95.7724	0.698541	1.11504	969771.0	105798.0	8267.19	0.0214446	129.795	0.000146546	1.56565	0.493439	2.28343e-05	0.000589161	0.00172842	1.43397e-05	0.000626702	0.000100161	132837	3.14778e-06	1e-06	8.38748e-05	1e-06	1.76188e-06	34.2954	3.91915	103913.0
1e-06	101.865	3.67244e-06	188.317	0.0112072	95.7724	0.698634	1.11493	969769.0	105798.0	8267.18	0.0214446	129.796	0.000146546	1.56566	0.493438	2.28342e-05	0.00058916	0.00172844	1.43397e-05	0.000626701	0.000100159	132837	3.14778e-06	1e-06	8.38699e-05	1e-06	1.76191e-06	34.2954	3.91915	103913.0
1e-06	101.866	3.67246e-06	188.317	0.0112072	95.7724	0.698727	1.11481	969767.0	105798.0	8267.18	0.0214446	129.796	0.000146546	1.56566	0.493437	2.2834e-05	0.000589159	0.00172846	1.43397e-05	0.0006267	0.000100157	132837	3.14778e-06	1e-06	8.38649e-05	1e-06	1.76193e-06	34.2954	3.91915	103913.0
1e-06	101.866	3.67247e-06	188.317	0.0112072	95.7724	0.698912	1.1147	969765.0	105798.0	8267.18	0.0214446	129.796	0.000146546	1.56566	0.493437	2.28339e-05	0.000589159	0.00172848	1.43396e-05	0.000626698	0.000100155	132837	3.14778e-06	1e-06	8.386e-05	1e-06	1.76196e-06	34.2954	3.91915	103913.0
1e-06	101.866	3.67249e-06	188.317	0.0112073	95.7724	0.699005	1.11458	969763.0	105798.0	8267.17	0.0214446	129.796	0.000146546	1.56566	0.493436	2.28338e-05	0.000589158	0.0017285	1.43396e-05	0.000626697	0.000100153	132837	3.14778e-06	1e-06	8.3855e-05	1e-06	1.76198e-06	34.2954	3.91915	103913.0
1e-06	101.867	3.67251e-06	188.317	0.0112073	95.7724	0.699191	1.11446	969761.0	105798.0	8267.17	0.0214446	129.796	0.000146546	1.56567	0.493435	2.28337e-05	0.000589157	0.00172852	1.43396e-05	0.000626695	0.000100151	132837	3.14778e-06	1e-06	8.385e-05	1e-06	1.76201e-06	34.2954	3.91915	103913.0
1e-06	101.867	3.67253e-06	188.317	0.0112073	95.7724	0.699283	1.11434	969759.0	105798.0	8267.17	0.0214446	129.796	0.000146546	1.56567	0.493434	2.28336e-05	0.000589156	0.00172853	1.43396e-05	0.000626694	0.000100149	132837	3.14778e-06	1e-06	8.38451e-05	1e-06	1.76203e-06	34.2954	3.91915	103913.0
1e-06	101.867	3.67255e-06	188.317	0.0112073	95.7724	0.699376	1.11422	969757.0	105798.0	8267.17	0.0214446	129.796	0.000146546	1.56567	0.493434	2.28335e-05	0.000589156	0.00172855	1.43396e-05	0.000626692	0.000100147	132837	3.14778e-06	1e-06	8.38401e-05	1e-06	1.76206e-06	34.2954	3.91915	103913.0
1e-06	101.868	3.67257e-06	188.317	0.0112073	95.7724	0.699469	1.1141	969755.0	105798.0	8267.16	0.0214445	129.796	0.000146546	1.56567	0.493433	2.28333e-05	0.000589155	0.00172857	1.43395e-05	0.000626691	0.000100145	132837	3.14778e-06	1e-06	8.38352e-05	1e-06	1.76209e-06	34.2955	3.91915	103913.0
1e-06	101.868	3.67259e-06	188.317	0.0112074	95.7724	0.699655	1.11398	969753.0	105798.0	8267.16	0.0214445	129.796	0.000146546	1.56568	0.493432	2.28332e-05	0.000589154	0.00172859	1.43395e-05	0.000626689	0.000100143	132837	3.14778e-06	1e-06	8.38302e-05	1e-06	1.76211e-06	34.2955	3.91915	103913.0
1e-06	101.868	3.67261e-06	188.317	0.0112074	95.7724	0.699748	1.11386	969751.0	105798.0	8267.16	0.0214445	129.796	0.000146546	1.56568	0.493431	2.28331e-05	0.000589153	0.00172861	1.43395e-05	0.000626688	0.000100141	132837	3.14778e-06	1e-06	8.38253e-05	1e-06	1.76214e-06	34.2955	3.91915	103913.0
1e-06	101.869	3.67263e-06	188.317	0.0112074	95.7724	0.69984	1.11374	969749.0	105798.0	8267.15	0.0214445	129.796	0.000146546	1.56568	0.493431	2.2833e-05	0.000589152	0.00172863	1.43395e-05	0.000626686	0.000100139	132837	3.14778e-06	1e-06	8.38203e-05	1e-06	1.76217e-06	34.2955	3.91915	103913.0
1e-06	101.869	3.67265e-06	188.317	0.0112074	95.7724	0.700026	1.11362	969746.0	105798.0	8267.15	0.0214445	129.796	0.000146546	1.56568	0.49343	2.28328e-05	0.000589152	0.00172865	1.43395e-05	0.000626685	0.000100137	132837	3.14778e-06	1e-06	8.38154e-05	1e-06	1.76219e-06	34.2955	3.91915	103913.0
1e-06	101.869	3.67267e-06	188.317	0.0112074	95.7724	0.700119	1.11349	969744.0	105798.0	8267.15	0.0214445	129.796	0.000146546	1.56569	0.493429	2.28327e-05	0.000589151	0.00172867	1.43395e-05	0.000626683	0.000100135	132837	3.14778e-06	1e-06	8.38104e-05	1e-06	1.76222e-06	34.2955	3.91915	103913.0
1e-06	101.869	3.67269e-06	188.317	0.0112075	95.7724	0.700304	1.11337	969742.0	105798.0	8267.15	0.0214445	129.796	0.000146546	1.56569	0.493428	2.28326e-05	0.00058915	0.00172869	1.43394e-05	0.000626682	0.000100132	132837	3.14778e-06	1e-06	8.38054e-05	1e-06	1.76225e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67271e-06	188.317	0.0112075	95.7724	0.700397	1.11324	969740.0	105798.0	8267.14	0.0214445	129.796	0.000146546	1.56569	0.493428	2.28325e-05	0.000589149	0.00172871	1.43394e-05	0.00062668	0.00010013	132837	3.14778e-06	1e-06	8.38005e-05	1e-06	1.76227e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67273e-06	188.317	0.0112075	95.7724	0.70049	1.11312	969738.0	105798.0	8267.14	0.0214445	129.797	0.000146546	1.56569	0.493427	2.28323e-05	0.000589149	0.00172873	1.43394e-05	0.000626679	0.000100128	132837	3.14778e-06	1e-06	8.37955e-05	1e-06	1.7623e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67275e-06	188.317	0.0112075	95.7724	0.700676	1.11299	969735.0	105798.0	8267.14	0.0214445	129.797	0.000146546	1.5657	0.493426	2.28322e-05	0.000589148	0.00172875	1.43394e-05	0.000626677	0.000100126	132837	3.14778e-06	2.02913e-05	8.37906e-05	1e-06	1.76233e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67277e-06	188.317	0.0112076	95.7724	0.700769	1.11286	969733.0	105798.0	8267.13	0.0214444	129.797	0.000146546	1.5657	0.493425	2.28321e-05	0.000589147	0.00172877	1.43394e-05	0.000626675	0.000100124	132837	3.14778e-06	2.02913e-05	8.37856e-05	1e-06	1.76236e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67279e-06	188.317	0.0112076	95.7724	0.700954	1.11274	969731.0	105798.0	8267.13	0.0214444	129.797	0.000146546	1.5657	0.493424	2.28319e-05	0.000589146	0.00172878	1.43393e-05	0.000626674	0.000100122	132837	3.14778e-06	1e-06	8.37807e-05	1e-06	1.76238e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67281e-06	188.317	0.0112076	95.7724	0.701047	1.11261	969729.0	105798.0	8267.13	0.0214444	129.797	0.000146546	1.5657	0.493423	2.28318e-05	0.000589145	0.0017288	1.43393e-05	0.000626672	0.00010012	132837	3.14778e-06	1e-06	8.37757e-05	1e-06	1.76241e-06	34.2955	3.91915	103913.0
1e-06	101.87	3.67283e-06	188.317	0.0112076	95.7724	0.70114	1.11248	969726.0	105798.0	8267.13	0.0214444	129.797	0.000146546	1.56571	0.493423	2.28317e-05	0.000589144	0.00172882	1.43393e-05	0.00062667	0.000100117	132837	3.14778e-06	1e-06	8.37707e-05	1e-06	1.76244e-06	34.2955	3.91915	103913.0
