Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
800	1.96843742598e-08	109.365289413	103.269668349	188.311495486	10.1233165046	0.217028820952	2.68313281385	299.368959002
820	1.77275527663e-08	107.901824955	94.8811030093	192.655997583	9.98746303215	0.19541817734	2.81047601705	311.620159408
840	1.54806725199e-08	107.066278939	95.4909658241	179.624962698	9.5797544818	0.173529783086	3.17234274943	282.476330791
860	1.45792774693e-08	110.401728352	98.3390728816	182.35738815	9.91044008009	0.152223950093	3.80823321218	297.073098365
880	1.27973538299e-08	102.14808295	100.336094456	177.878324601	9.96706625956	0.139442581448	4.37433466277	306.672576778
900	1.19523043218e-08	107.314508961	102.970955155	180.975801329	10.0444049153	0.122662647449	4.7438641709	307.460234744
920	1.05146380094e-08	107.915776561	96.7908598742	190.736903557	9.66324161472	0.121177148034	5.63078292492	280.157960624
940	9.64509759298e-09	103.78071384	103.903479236	191.924178978	9.39936748772	0.103991908298	6.11597174386	280.924067549
960	8.55842409495e-09	106.619113498	99.4656036639	182.135762456	10.057932422	0.0982638127328	7.08658399983	292.404039796
980	7.85577198766e-09	107.560692626	95.9875923868	189.521617536	9.52336475154	0.083231660985	8.86773248172	284.919903621
1000	7.24510504758e-09	111.252970849	97.6033910095	177.794725502	10.1840637217	0.0771299603683	10.3959089158	299.272422918
